9.259553909301757812e+00 0.000000000000000000e+00 6.409497833251953125e+01
0.000000000000000000e+00 9.259637832641601562e+00 -4.602680859375000000e+04
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
