,x_shift,y_shift,cluster
0,-9526.942194965015,-4476.3610210826355,cluster_5
1,-9696.56580437698,-4638.583927846902,cluster_5
2,-9638.801328708387,-4583.339724618599,cluster_5
3,-9683.850196455618,-4626.423103740936,cluster_5
4,-9696.579201027303,-4638.596739999432,cluster_5
5,-9609.755171099607,-4555.560855073468,cluster_5
6,-9738.737908953482,-4678.916057392333,cluster_5
7,-9684.844709067478,-4627.37422562349,cluster_5
8,-9706.130712262031,-4647.731517415504,cluster_5
9,-9734.203967457259,-4674.579932420306,cluster_5
10,-9723.992130253766,-4664.81363915313,cluster_5
11,-9572.40185519451,-4519.837269751734,cluster_5
12,-9686.93088494472,-4629.369381345038,cluster_5
13,-9691.488522781261,-4633.728168782621,cluster_5
14,-9665.535093911029,-4608.90709177321,cluster_5
15,-9764.056723657932,-4703.130208543935,cluster_5
16,-9686.112785672827,-4628.586975862875,cluster_5
17,-9543.07711603346,-4491.79197320781,cluster_5
18,-9758.971598077962,-4698.266947729572,cluster_5
19,-9694.088844412503,-4636.2150380044495,cluster_5
20,-9631.445277678731,-4576.304619160851,cluster_5
21,-9704.031714807601,-4645.72409952404,cluster_5
22,-9782.119286568231,-4720.404699218195,cluster_5
23,-9705.674452765059,-4647.295164586472,cluster_5
24,-9743.147849327845,-4683.133591429405,cluster_5
25,-9752.350808081577,-4691.9350237597155,cluster_5
26,-9788.541655937383,-4726.5468596815235,cluster_5
27,-9667.55722475802,-4610.840996758453,cluster_5
28,-9622.911174816778,-4568.142860442884,cluster_5
29,-9713.160928047115,-4654.455003867596,cluster_5
30,-9654.208819358822,-4598.074984220265,cluster_5
31,-9663.667118765601,-4607.120616653943,cluster_5
32,-9746.510006076449,-4686.349056792078,cluster_5
33,-9698.90166546865,-4640.817874980807,cluster_5
34,-9694.010835813258,-4636.140432931689,cluster_5
35,-9680.696966340533,-4623.4074495125005,cluster_5
36,-9726.734490920868,-4667.43635022711,cluster_5
37,-9712.975544483008,-4654.277708615243,cluster_5
38,-9698.405828417268,-4640.343671371795,cluster_5
39,-9671.964504642106,-4615.055986382827,cluster_5
40,-9649.928577475386,-4593.981489910173,cluster_5
41,-9678.874247369691,-4621.664256034367,cluster_5
42,-9716.207031533384,-4657.368205417549,cluster_5
43,-9718.625851580911,-4659.681491996049,cluster_5
44,-9745.08989897136,-4684.990909165681,cluster_5
45,-9750.997375043287,-4690.640641200923,cluster_5
46,-9765.903015395652,-4704.895946305713,cluster_5
47,-9595.972494095206,-4542.379518263113,cluster_5
48,-9672.047256110653,-4615.135127392813,cluster_5
49,-9701.927145483502,-4643.711352864386,cluster_5
50,-9743.31707201312,-4683.295430904412,cluster_5
51,-9684.226675510226,-4626.783156959861,cluster_5
52,-9561.419138227835,-4509.333730317101,cluster_5
53,-9748.919563639003,-4688.6534850091675,cluster_5
54,-9740.347705618224,-4680.455618395421,cluster_5
55,-9716.78189017066,-4657.917982889214,cluster_5
56,-9730.13905049873,-4670.69236837746,cluster_5
57,-9711.736385662542,-4653.092614473599,cluster_5
58,-9699.137673224648,-4641.043585684226,cluster_5
59,-9697.097051313729,-4639.0919964028535,cluster_5
60,-9398.099209869815,-4353.139474089343,cluster_5
61,-9420.834417836664,-4374.882741639527,cluster_5
62,-9425.118233268235,-4378.97965358333,cluster_5
63,-9518.0539770575,-4467.8605974098355,cluster_5
64,-9481.786288313788,-4433.1752731791885,cluster_5
65,-9472.930519730498,-4424.705883061897,cluster_5
66,-9462.855374838182,-4415.070318200562,cluster_5
67,-9447.173934676586,-4400.073061544588,cluster_5
68,-9443.579409239097,-4396.635365772584,cluster_5
69,-9433.991729315108,-4387.465997712401,cluster_5
70,-9429.417820546914,-4383.09164924627,cluster_5
71,-9437.390924997091,-4390.716885994424,cluster_5
72,-9442.016870949978,-4395.141001255345,cluster_5
73,-9416.263380304532,-4370.511139137012,cluster_5
74,-9455.72960285717,-4408.255444683213,cluster_5
75,-9483.467705671299,-4434.783330053847,cluster_5
76,-9508.590709023067,-4458.810213130447,cluster_5
77,-9506.7792418431,-4457.077780525923,cluster_5
78,-9496.313205642677,-4447.0683790008725,cluster_5
79,-9499.699255988648,-4450.306695479798,cluster_5
80,-9481.600440875685,-4432.997534291728,cluster_5
81,-9444.582254698029,-4397.594456938887,cluster_5
82,-9436.353605664857,-4389.7248250549055,cluster_5
83,-9430.720175533934,-4384.337182296567,cluster_5
84,-9525.792342357676,-4475.261336711104,cluster_5
85,-9513.733180946596,-4463.728318259093,cluster_5
86,-9634.456040817964,-4579.184022268227,cluster_5
87,-9772.0604108896,-4710.784693742395,cluster_5
88,-9698.042353547995,-4639.996054963716,cluster_5
89,-9755.92604505918,-4695.354272630129,cluster_5
90,-9656.804294587882,-4600.55721848914,cluster_5
91,-9708.855833853653,-4650.337741557365,cluster_5
92,-9742.33548748471,-4682.356673051154,cluster_5
93,-9690.944918342504,-4633.2082818842655,cluster_5
94,-9767.496755990634,-4706.420151767692,cluster_5
95,-9776.342858446164,-4714.880297491776,cluster_5
96,-9803.678230378287,-4741.023023187124,cluster_5
97,-9770.600902720125,-4709.388864125756,cluster_5
98,-9762.406175689723,-4701.551674222651,cluster_5
99,-9758.99726163051,-4698.291491577605,cluster_5
100,-9793.853019485918,-4731.626487669115,cluster_5
101,-9775.353943665299,-4713.934529206041,cluster_5
102,-9798.915763393396,-4736.468343326598,cluster_5
103,-9762.4972594434,-4701.638783978962,cluster_5
104,-9832.339775889406,-4768.434061316122,cluster_5
105,-9795.916099395417,-4733.5995551033375,cluster_5
106,-9816.56659346743,-4753.349065127878,cluster_5
107,-9787.884645144712,-4725.918514364903,cluster_5
108,-9815.003716189472,-4751.85437641193,cluster_5
109,-9821.352975510525,-4757.92661662915,cluster_5
110,-9809.855768635547,-4746.931034555436,cluster_5
111,-9772.769724450016,-4711.46305984943,cluster_5
112,-9793.319601736137,-4731.116343013021,cluster_5
113,-9819.037809754514,-4755.712461890413,cluster_5
114,-9727.143012649434,-4667.827048093488,cluster_5
115,-9785.172985368721,-4723.325164697707,cluster_5
116,-9732.798615349902,-4673.235896028952,cluster_5
117,-9784.595889857555,-4722.773247947284,cluster_5
118,-9754.356516660451,-4693.853222982777,cluster_5
119,-9813.099254498724,-4750.033006660601,cluster_5
120,-9805.433870851615,-4742.702064812304,cluster_5
121,-9863.611440961991,-4798.34133911206,cluster_5
122,-9908.822266473026,-4841.579609757507,cluster_5
123,-9897.360957989416,-4830.6183598231455,cluster_5
124,-9919.55844866526,-4851.8473707656185,cluster_5
125,-9678.020361635623,-4620.847625458558,cluster_5
126,-9806.208417890435,-4743.44281825163,cluster_5
127,-9737.12926179646,-4677.377595743774,cluster_5
128,-9761.672675861284,-4700.850177097971,cluster_5
129,-9796.08326736829,-4733.75942951334,cluster_5
130,-9684.79245381416,-4627.324250274443,cluster_5
131,-9792.49145888906,-4730.324332158313,cluster_5
132,-9783.902809886458,-4722.110407155714,cluster_5
133,-9754.64823230058,-4694.132211027272,cluster_5
134,-9774.249403804772,-4712.878180579614,cluster_5
135,-9784.626465144813,-4722.802489230329,cluster_5
136,-9813.576441099496,-4750.489373540864,cluster_5
137,-9808.599558939351,-4745.72963347024,cluster_5
138,-9806.16337693497,-4743.399742439577,cluster_5
139,-9779.8074228726,-4718.193702470464,cluster_5
140,-9765.116930760067,-4704.144158656639,cluster_5
141,-9824.955221474713,-4761.371696080155,cluster_5
142,-9751.450091177316,-4691.07360526445,cluster_5
143,-9799.756048089184,-4737.271966279399,cluster_5
144,-9855.319464504186,-4790.411142788158,cluster_5
145,-9708.284152125361,-4649.791002385683,cluster_5
146,-9830.624966235186,-4766.794069055497,cluster_5
147,-9772.14257616204,-4710.863274132097,cluster_5
148,-9786.733359075064,-4724.817459073231,cluster_5
149,-9808.377231347768,-4745.517006063679,cluster_5
150,-9831.272827386505,-4767.4136639309445,cluster_5
151,-9736.514425100391,-4676.789584461812,cluster_5
152,-9821.415724560253,-4757.98662792875,cluster_5
153,-9809.255668745735,-4746.357117110736,cluster_5
154,-9754.402057599973,-4693.896776964511,cluster_5
155,-9798.281320814365,-4735.861581569187,cluster_5
156,-9774.070052615301,-4712.706654508519,cluster_5
157,-9788.55035945497,-4726.555183463378,cluster_5
158,-9747.519590371345,-4687.314592777956,cluster_5
159,-9767.930946058701,-4706.8353980602,cluster_5
160,-9838.009719733796,-4773.856624689322,cluster_5
161,-9897.178078980049,-4830.443459851446,cluster_5
162,-9827.114494552827,-4763.436759761111,cluster_5
163,-9880.801943405764,-4814.781817444262,cluster_5
164,-9703.257571043703,-4644.983731764691,cluster_5
165,-9930.456532069324,-4862.269969212233,cluster_5
166,-9986.978503546065,-4916.325878886546,cluster_5
167,-10034.288060438268,-4961.571312959011,cluster_5
168,-10069.795188475142,-4995.529259856622,cluster_5
169,-9879.216847853457,-4813.265879840494,cluster_5
170,-9922.142441238697,-4854.318623368798,cluster_5
171,-9936.104970659375,-4867.671965608455,cluster_5
172,-9942.057824752907,-4873.365095815648,cluster_5
173,-9958.64635989609,-4889.2298707677755,cluster_5
174,-9981.93827026086,-4911.505551709625,cluster_5
175,-10006.885241759494,-4935.364083228341,cluster_5
176,-10032.017937361248,-4959.400235680656,cluster_5
177,-10047.995295787441,-4974.680499644482,cluster_5
178,-10095.800710303589,-5020.400157000936,cluster_5
179,-10142.253976351847,-5064.826660323008,cluster_5
180,-10144.675184892287,-5067.142231184128,cluster_5
181,-9558.058545240614,-4506.119760488676,cluster_5
182,-9656.441473567405,-4600.210227402339,cluster_5
183,-9541.764816623678,-4490.536929611354,cluster_5
184,-9590.347213048664,-4536.999669043424,cluster_5
185,-9641.276570387021,-4585.706971144268,cluster_5
186,-9619.22144809829,-4564.6141170355595,cluster_5
187,-9719.6852032664,-4660.694624014057,cluster_5
188,-9738.179783321008,-4678.382282862043,cluster_5
189,-9694.951010265355,-4637.039587436261,cluster_0
190,-9776.353622837756,-4714.890592231404,cluster_1
191,-9756.398792758428,-4695.806394278785,cluster_0
192,-9828.733941261986,-4764.985549775782,cluster_5
193,-9806.823345442386,-4744.030916425421,cluster_1
194,-9777.110187845381,-4715.614148198162,cluster_0
195,-9891.840715415901,-4825.33896623269,cluster_5
196,-9849.858004133977,-4785.187966724964,cluster_5
197,-9842.44823215347,-4778.10148416923,cluster_5
198,-9856.214467249276,-4791.267096433842,cluster_5
199,-9900.021237193288,-4833.162570660025,cluster_5
200,-9868.442849530482,-4802.961952624905,cluster_5
201,-9795.388437101563,-4733.094914791794,cluster_5
202,-9845.467824379246,-4780.989331148824,cluster_5
203,-9899.40467476005,-4832.572908935056,cluster_5
204,-9812.969012306303,-4749.9084469539,cluster_5
205,-9743.30587654226,-4683.284723893566,cluster_5
206,-9743.97325027375,-4683.922980012486,cluster_5
207,-9927.504780440311,-4859.447002934339,cluster_5
