,x_shift,y_shift,cluster
220,-4876.566217688025,-9339.490590455971,cluster_5
221,-4864.872286177694,-9366.864558011976,cluster_5
222,-4871.8100874048605,-9350.624070752863,cluster_5
223,-4861.5917090341045,-9374.543960975323,cluster_5
224,-4895.2501754809955,-9295.753883601592,cluster_5
225,-4859.084210569143,-9380.413687642178,cluster_5
226,-4882.46212741827,-9325.689035219712,cluster_5
227,-4890.087536846187,-9307.83894689855,cluster_5
228,-4861.401009714551,-9374.990363195295,cluster_5
229,-4863.554259162342,-9369.949887246574,cluster_5
230,-4880.471810317952,-9330.34810780639,cluster_5
231,-4849.396675909083,-9403.090942015346,cluster_5
232,-4842.950607642053,-9418.1803465881,cluster_5
233,-4867.268135885488,-9361.256186514993,cluster_5
234,-4857.37258996741,-9384.420368096791,cluster_5
235,-4856.692899418168,-9386.01143496995,cluster_5
236,-4847.1092203301305,-9408.445577002622,cluster_5
237,-4849.809927656784,-9402.123573605155,cluster_0
238,-4833.615951955281,-9440.031557337063,cluster_5
239,-4825.586111291284,-9458.828366401827,cluster_5
240,-4816.977199260937,-9478.980705963852,cluster_5
241,-4801.021391978732,-9516.331168508212,cluster_5
242,-4558.707041896903,-10083.557438957501,cluster_5
243,-4505.704241137187,-10207.630078436541,cluster_5
244,-4573.836036521779,-10048.142436941247,cluster_5
245,-4544.8170480248555,-10116.072101906455,cluster_5
246,-4532.979469844271,-10143.782327570996,cluster_5
247,-4521.352480103969,-10170.99959317956,cluster_5
248,-4435.59905532604,-10371.737169384241,cluster_5
249,-4434.812418047677,-10373.578584593251,cluster_5
250,-4430.253696033059,-10384.249957896125,cluster_5
251,-4425.325733521038,-10395.785675015906,cluster_5
252,-4427.158448392423,-10391.495528679374,cluster_5
253,-4419.379515982251,-10409.70499426657,cluster_5
254,-4421.565881994399,-10404.586996762548,cluster_5
255,-4422.692481432202,-10401.949774504852,cluster_5
256,-4418.236815255376,-10412.379907540697,cluster_5
257,-4429.2627414376175,-10386.569653280105,cluster_5
258,-4413.89339971146,-10422.547276494104,cluster_5
259,-4410.546605862418,-10430.381684123342,cluster_5
260,-4414.419797722585,-10421.315047447324,cluster_5
261,-4486.944533431607,-10251.544105950641,cluster_5
262,-4475.225454224293,-10278.9769409834,cluster_5
263,-4463.721905389647,-10305.905247541405,cluster_5
264,-4450.813878454754,-10336.121254041498,cluster_5
265,-4443.814986925316,-10352.504745725675,cluster_5
266,-4440.648088776905,-10359.918040996918,cluster_5
267,-4436.802399884217,-10368.920296815324,cluster_5
268,-4430.381569125311,-10383.950623675166,cluster_5
269,-4427.99460636776,-10389.538191981417,cluster_5
270,-4417.687757148763,-10413.665180913771,cluster_5
271,-4425.577880805557,-10395.195431129181,cluster_5
272,-4419.4590105578645,-10409.518907839454,cluster_5
273,-4414.884589565896,-10420.22703039952,cluster_5
274,-4417.847740522374,-10413.290680714685,cluster_5
275,-4426.253498918552,-10393.613897297804,cluster_5
276,-4561.3928550997925,-10077.270300760016,cluster_5
277,-4756.923764827262,-9619.557958734813,cluster_5
278,-4727.616833169127,-9688.161661062562,cluster_5
279,-4678.017567149048,-9804.26706989242,cluster_5
280,-4642.333215982238,-9887.799479008581,cluster_5
281,-4632.404166042546,-9911.042089132554,cluster_5
282,-4593.862940949917,-10001.262067274401,cluster_5
283,-4584.776473414025,-10022.532301951805,cluster_5
284,-4770.839456470351,-9586.983140657523,cluster_5
285,-4773.102276522053,-9581.686174224495,cluster_5
286,-4745.88136014646,-9645.406787010017,cluster_5
287,-4707.020691896566,-9736.37453989428,cluster_5
288,-4691.23694225623,-9773.322237953307,cluster_5
