EntityID,fov,volume,center_x,center_y,min_x,min_y,max_x,max_y,anisotropy,transcript_count,perimeter_area_ratio,solidity
307557600006100004,,493.776405828093,10854.814893456938,2764.3451207,10850.574984978566,2760.7545017881394,10859.397700532361,2768.135574633803,1.1676313458192626,0,0.5483256015091018,0.9693768725974484
307557600006100024,,222.04173578733548,10772.887288460262,2774.9661976887955,10771.64155274342,2770.1354557804975,10774.549855730878,2780.642773398033,3.6230995101559427,0,1.1987670616455872,0.8342990530807429
307557600006100034,,166.05965910727053,10776.071667951835,2798.306098874068,10773.901872279986,2796.006794482434,10778.66367634005,2800.4668936033654,1.0498032980093177,0,0.9298914399168422,1.0
307557600006100048,,91.8420109130679,10772.82811786594,2824.751258647131,10771.633930201862,2822.552211875184,10774.003372988116,2826.909922263207,1.9200908918544026,0,1.313970915366232,1.0
307557600006100053,,154.8883566488447,10776.083256293752,2831.6744602946787,10774.14370158031,2829.428789257957,10778.014736328756,2833.8272767954963,1.143819460921459,0,0.9663859710847599,1.0
307557600006200026,,230.19468492286092,10772.83439002594,2785.6963511932304,10771.633930201862,2779.6771422477,10774.098656574346,2791.809505677652,4.96223640647957,0,1.2848200379836836,0.7963510876358084
307557600006200030,,298.41500358562865,10772.808754606258,2800.597294235264,10771.633930201862,2793.7935439231537,10774.174260780756,2807.2723056374143,5.329050577181606,0,1.054764348496745,0.9431042793771985
307557600006200034,,135.05842525361655,10775.679332283327,2815.2684065879635,10773.957832117929,2812.8984202585107,10777.782464008014,2817.5507077893385,1.2429236625278264,0,1.0306418041513459,0.9999999999999996
307557600006200038,,572.8688310057956,10772.897148792052,2838.1216092222467,10771.633930201862,2826.5203432616076,10774.549855730878,2850.972856684355,8.385849768597797,0,0.990607663682944,0.8751257859373657
307557600007100007,,134.43798349684485,10985.15747411735,2562.529633397287,10982.991466666537,2560.823651770584,10987.494806468465,2564.5739795264485,1.2309191635267258,0,1.04232391005489,0.9999999999999996
307557600007100011,,81.89385704169587,10997.367641086197,2562.285770119662,10995.583385624763,2560.9838087303515,10999.02837185526,2563.809443602527,1.2193269081572788,0,1.3216671264659328,1.0000000000000002
307557600007100018,,127.7958579557608,11095.251166301208,2562.3480017721195,11092.802387464364,2560.9422768478885,11097.887995037432,2564.1853998403026,1.5795331692181955,0,1.0975705689898836,1.0000000000000002
307557600007100022,,218.77423835857647,11168.977305226754,2562.774041271157,11165.772535086431,2560.943064426267,11172.341477506863,2564.7981061520964,1.7095720322548558,0,0.8670293740451154,0.9716456113234051
307557600007100032,,76.59779125971413,11191.4487479937,2576.149333072135,11189.736680028067,2574.7801271610447,11193.208138856187,2577.667868345696,1.374015781687083,0,1.3793989830397266,0.9999999999999999
307557600007100033,,102.2732268603948,11072.438619213224,2578.5298111961624,11070.784944480944,2576.532325060331,11074.113282393231,2580.6224674741043,1.3034002932166322,0,1.1895672218795637,0.9999999999999998
307557600007100034,,414.64305486132224,11191.09000691163,2582.02867657831,11187.797872317327,2577.5069780276394,11193.901988758196,2586.729822264659,1.5934075065729376,0,0.6230023953023097,0.9642983718813909
307557600007100038,,91.46177666164262,11004.137985254958,2592.4812802818196,11002.631634882877,2590.520432130615,11005.82107195207,2594.1957737064986,1.1639379709772475,0,1.266100957183464,1.0
307557600007100048,,92.03380534451354,11192.126264768141,2633.07838624897,11190.466844552846,2631.4824424199755,11193.850996288616,2634.8546423648527,1.001434200834384,0,1.2463420079393301,1.0
307557600007100049,,464.0031226357187,11190.60760111222,2642.820805133302,11186.987227381984,2638.0437310030898,11194.262575407785,2647.4718472369364,1.5183033364406835,0,0.5823571394394359,0.9918847819030382
307557600007100052,,689.9354247125382,11208.36973390695,2671.3418527435038,11203.2475779963,2666.4788250224406,11214.934816951385,2675.688810490763,1.6305987074226949,0,0.4955184476839695,0.9448474544323601
307557600007100056,,77.25577292051462,11191.825860617599,2679.6365528531387,11190.582364119997,2677.898240497031,11193.121330190823,2681.4345506948644,1.4635367327053972,0,1.3748097018980887,1.0000000000000002
307557600007100064,,431.09506319060597,11190.586733386548,2709.442983038865,11186.937720307553,2705.6702283330787,11194.12437760943,2713.2037950054983,1.0827813223614837,0,0.5860132386572955,0.979026882289008
307557600007100070,,201.23951155378012,11190.961155108189,2756.6674917647915,11188.022459601727,2753.8459704490365,11193.561357237752,2758.7963774796135,1.1392696283050052,0,0.8726872796731441,1.0
307557600007100073,,84.54820769959399,10970.793096961734,2762.3179991428165,10968.951387532352,2760.9679910805826,10972.533385914687,2763.80591395733,1.2851255644472368,0,1.3004917887050327,0.9999999999999999
307557600007100078,,277.6601375591342,10992.254959162645,2788.2511924920937,10990.118132058893,2783.691891613142,10994.101751807977,2793.0812319887173,2.6886414640554763,0,0.8521546548911727,0.9247109461468316
307557600007100083,,1752.23652798838,11223.496860232173,2806.6774982217216,11215.689731635885,2799.393089059345,11231.83523989085,2813.7503854831925,1.136014201348943,5,0.30684709746522615,0.9346004258372728
307557600007100085,,2322.0141452862113,11189.653216103006,2813.3820115172675,11180.187495989663,2803.6627002241344,11199.175121618022,2821.830270977425,1.312592591360043,143,0.2691574957921015,0.9213450002774696
307557600007100086,,2584.669404906495,11173.613095202556,2809.50862289586,11155.668258385473,2801.2254982926793,11193.84718586189,2818.033092656926,4.392209640800506,432,0.36550539248712527,0.864417340517283
307557600007100089,,334.4531094815135,11174.01312678847,2816.362076757556,11169.627514544482,2813.7043154271187,11177.789527885687,2819.02235657177,1.6456484601262316,40,0.6837150098237477,0.9841937414479628
307557600007100091,,1715.9548127351932,11221.058047278757,2820.179786195739,11210.108699092189,2813.831765779039,11229.954335535422,2826.552001252925,1.5310907540137277,0,0.3200200571461948,0.9142019898205215
307557600007100096,,1398.2282961666451,11139.136120569878,2832.3981738629113,11130.79318409759,2825.654768923866,11149.54965092777,2839.8157108529554,2.2087579646573317,282,0.39822646076173834,0.9008380555050355
307557600007100097,,733.6573114800005,10959.683205497622,2829.9376361102104,10954.144068507047,2825.298643712121,10964.984431033612,2834.7971302383085,1.118738178386331,0,0.44214503778278985,0.9847454635498112
307557600007100098,,1960.3659713063055,11160.747476214146,2833.1213084038095,11152.299786842084,2825.7516096552054,11170.18557503941,2839.3755041105123,1.3911458705364612,11,0.29967665561255336,0.9320302200863968
307557600007100110,,229.94702734492017,11192.551348333438,2838.2308263366963,11190.466844552908,2834.599717199935,11194.475715572598,2841.727499921982,1.785603171209163,0,0.8496990823368334,0.9467935155751307
307557600007100111,,304.8311205839183,11125.538711783009,2839.843100359722,11122.075300546367,2836.5110744397157,11129.496459619546,2843.543833462681,1.9389619633236845,87,0.7607410062022534,0.9504492660476115
307557600007100113,,1105.9638926360997,11125.923836497297,2844.9672682912646,11116.382848973284,2839.6386037886095,11135.885238876503,2850.144103685326,2.543455782801049,200,0.4580481846576506,0.8727081217855026
307557600007200009,,172.11418453599893,10990.011662044779,2562.7488590868547,10987.362582336718,2560.942854069662,10992.589049697594,2565.033967166919,1.2812549665110824,0,0.9318468149881828,0.9929488868428954
307557600007200011,,164.19640570318916,11002.143068874137,2562.53540609121,10999.456179621326,2560.9568858939647,11004.864232195969,2564.5028053799488,1.5218600747153752,0,0.9983099638971746,0.9515379272741498
307557600007200023,,254.178275510235,11115.907533565247,2562.8808242627597,11112.46288529434,2560.9422505936504,11119.338683902071,2565.1729931547616,1.6287009798881482,0,0.7730250542673426,0.9999999999999998
307557600007200026,,124.1169253279921,11144.371266230066,2562.5561271968068,11142.275732932689,2560.960126969876,11146.470327759209,2564.2581226125476,1.2800795782892513,0,1.071027658456803,0.9999999999999997
307557600007200033,,544.2561917706646,11212.230694923694,2574.1151478770357,11207.869244254678,2569.7787421025955,11216.72600170519,2578.148912075276,1.160734937732282,0,0.508748066891412,1.0
307557600007200040,,334.59718132569725,11191.19924011592,2590.9283021369633,11187.760287852663,2587.421087483553,11194.094284900702,2594.498180356172,1.0161801693231798,0,0.6619989133348069,0.9825576475798544
307557600007200044,,335.49577008505634,11190.82691278707,2605.6649736716067,11188.116643261455,2602.188407243071,11193.65943104152,2609.2048061563432,1.280797752246592,0,0.6603363420728282,0.9804331851268708
307557600007200075,,339.0794326172656,11192.258606378744,2728.765233506511,11189.348298523168,2725.199052087306,11195.179502011291,2732.1902000140726,1.1792065546934718,0,0.6475217133888851,0.9873992435540048
307557600007200090,,123.11229868596726,11190.982662452197,2766.243413202249,11188.781837136652,2764.2340035659686,11193.121330190823,2768.1741193315875,1.570696416825285,0,1.0949359229853102,0.9999999999999998
307557600007200097,,2271.766519848022,11206.376568579715,2801.7422723211416,11193.858314161895,2788.924094953638,11217.95487265561,2811.1777320767833,2.235730173811052,373,0.35860639791086457,0.7359541606694616
307557600007200102,,1443.6372916476012,11211.94676128631,2812.683110065965,11205.032696183407,2806.1715208301503,11218.628650149896,2819.7639746829163,1.0833742504808548,0,0.3124710057635731,0.9838410188680647
307557600007200104,,1514.7472408675756,11151.196690704106,2821.3077946817543,11141.491580048152,2813.321129578766,11159.337150272226,2828.045842318908,2.0927077819676283,332,0.35418440638000787,0.9330840995414895
307557600007200109,,768.5428800964486,11128.88274765822,2833.1709267698566,11122.7342488283,2827.240328045388,11134.156138056625,2840.699569989501,1.6049903089534228,80,0.6225354077403319,0.782974410111076
307557600007200111,,1047.829447753921,11146.892328437094,2836.223032000173,11139.534137038714,2828.667037718971,11152.316585059776,2842.259860957711,1.908108353780932,28,0.41301507819616307,0.9633550380858344
307557600007200116,,1535.0866373799224,11149.64777736904,2845.345043521505,11140.55974550201,2837.256773838091,11157.155040269474,2852.3035547933227,1.0992150795768703,7,0.3450206112698471,0.86902305001813
