,x_shift,y_shift,cluster
122,-11760.125453819253,-7298.3774296296515,cluster_5
123,-11750.016599472698,-7315.2076265954465,cluster_5
124,-11741.003529067262,-7330.213456632134,cluster_5
125,-11773.970470052285,-7275.32690954021,cluster_5
126,-11649.766289462363,-7482.114024245811,cluster_5
127,-11761.879643312734,-7295.456885552306,cluster_5
128,-11649.588537991905,-7482.409962059948,cluster_5
129,-11642.2197189111,-7494.678283699931,cluster_5
130,-11651.520222647205,-7479.193906895838,cluster_5
131,-11637.559860452488,-7502.436466081684,cluster_5
132,-11753.90186785981,-7308.739056569768,cluster_5
133,-11746.325769316913,-7321.352477075989,cluster_5
134,-11759.579837420426,-7299.285824502624,cluster_5
135,-11711.498186962881,-7379.336799608093,cluster_5
136,-11732.770562678717,-7343.920494163957,cluster_5
137,-11751.687245202356,-7312.426174244243,cluster_5
138,-11777.766302423397,-7269.007241231138,cluster_5
139,-11784.207953736539,-7258.282558030803,cluster_5
140,-11635.437260008712,-7505.970376287898,cluster_5
141,-11772.762440340517,-7277.338154068282,cluster_5
142,-11626.323722516161,-7521.143473633696,cluster_5
143,-11631.38632110091,-7512.714770595839,cluster_5
144,-11677.928537479696,-7435.22679401356,cluster_5
145,-11665.54666829876,-7455.841325589123,cluster_5
146,-11809.384210543318,-7216.366694334154,cluster_5
147,-11855.782353771941,-7139.118584645947,cluster_5
148,-11844.87726605497,-7157.274427822025,cluster_5
149,-11848.894205134357,-7150.586639711921,cluster_5
150,-11845.329541983618,-7156.521435178044,cluster_5
151,-11831.652229794207,-7179.292745379865,cluster_5
152,-11813.057420647607,-7210.251179416976,cluster_5
153,-11812.349541366342,-7211.42972520696,cluster_5
154,-11776.453711352066,-7271.192569608489,cluster_5
155,-11723.8316593939,-7358.802843615646,cluster_5
156,-11856.219264560541,-7138.391173370985,cluster_5
157,-11851.697341821084,-7145.919707046523,cluster_5
158,-11837.309542000594,-7169.873905670998,cluster_5
159,-11821.90952616196,-7195.513339275939,cluster_5
160,-11853.212404957088,-7143.397283622423,cluster_5
161,-11835.882401760407,-7172.249946567099,cluster_5
162,-11855.72337437701,-7139.216779238485,cluster_5
163,-11843.54490950188,-7159.492663682235,cluster_5
164,-11825.377163523086,-7189.740081714505,cluster_5
165,-11790.80339481081,-7247.301830784091,cluster_5
