,x_shift,y_shift,cluster
0,-764.9219259700817,-6343.051711322898,cluster_5
1,-764.9219259700817,-6343.051711322898,cluster_5
2,-764.9219259700817,-6343.051711322898,cluster_5
3,-764.9219259700817,-6343.051711322898,cluster_5
4,-764.9219259700817,-6343.051711322898,cluster_5
5,-764.9219259700817,-6343.051711322898,cluster_5
6,-764.9219259700817,-6343.051711322898,cluster_5
7,-764.9219259700817,-6343.051711322898,cluster_5
8,-764.9219259700817,-6343.051711322898,cluster_5
9,-764.9219259700817,-6343.051711322898,cluster_5
10,-764.9219259700817,-6343.051711322898,cluster_5
11,-764.9219259700817,-6343.051711322898,cluster_5
12,-764.9219259700817,-6343.051711322898,cluster_5
13,-764.9219259700817,-6343.051711322898,cluster_5
14,-764.9219259700817,-6343.051711322898,cluster_5
15,-764.9219259700817,-6343.051711322898,cluster_5
16,-764.9219259700817,-6343.051711322898,cluster_5
17,-764.9219259700817,-6343.051711322898,cluster_5
18,-764.9219259700817,-6343.051711322898,cluster_5
19,-764.9219259700817,-6343.051711322898,cluster_5
20,-764.9219259700817,-6343.051711322898,cluster_5
21,-764.9219259700817,-6343.051711322898,cluster_5
22,-764.9219259700817,-6343.051711322898,cluster_5
23,-764.9219259700817,-6343.051711322898,cluster_5
24,-764.9219259700817,-6343.051711322898,cluster_5
25,-764.9219259700817,-6343.051711322898,cluster_5
26,-764.9219259700817,-6343.051711322898,cluster_5
27,-764.9219259700817,-6343.051711322898,cluster_5
28,-764.9219259700817,-6343.051711322898,cluster_5
29,-764.9219259700817,-6343.051711322898,cluster_5
30,-764.9219259700817,-6343.051711322898,cluster_5
31,-764.9219259700817,-6343.051711322898,cluster_5
32,-764.9219259700817,-6343.051711322898,cluster_5
33,-764.9219259700817,-6343.051711322898,cluster_5
34,-764.9219259700817,-6343.051711322898,cluster_5
35,-764.9219259700817,-6343.051711322898,cluster_5
36,-764.9219259700817,-6343.051711322898,cluster_5
37,-764.9219259700817,-6343.051711322898,cluster_5
38,-764.9219259700817,-6343.051711322898,cluster_5
39,-764.9219259700817,-6343.051711322898,cluster_5
40,-764.9219259700817,-6343.051711322898,cluster_5
41,-764.9219259700817,-6343.051711322898,cluster_5
42,-764.9219259700817,-6343.051711322898,cluster_5
43,-764.9219259700817,-6343.051711322898,cluster_5
44,-764.9219259700817,-6343.051711322898,cluster_5
45,-764.9219259700817,-6343.051711322898,cluster_5
46,-764.9219259700817,-6343.051711322898,cluster_5
47,-764.9219259700817,-6343.051711322898,cluster_5
48,-764.9219259700817,-6343.051711322898,cluster_5
49,-764.9219259700817,-6343.051711322898,cluster_5
50,-764.9219259700817,-6343.051711322898,cluster_5
51,-764.9219259700817,-6343.051711322898,cluster_5
52,-764.9219259700817,-6343.051711322898,cluster_5
53,-764.9219259700817,-6343.051711322898,cluster_5
54,-764.9219259700817,-6343.051711322898,cluster_5
55,-764.9219259700817,-6343.051711322898,cluster_5
56,-764.9219259700817,-6343.051711322898,cluster_5
57,-764.9219259700817,-6343.051711322898,cluster_5
58,-764.9219259700817,-6343.051711322898,cluster_5
59,-764.9219259700817,-6343.051711322898,cluster_5
60,-764.9219259700817,-6343.051711322898,cluster_5
61,-764.9219259700817,-6343.051711322898,cluster_5
62,-764.9219259700817,-6343.051711322898,cluster_5
63,-764.9219259700817,-6343.051711322898,cluster_5
64,-764.9219259700817,-6343.051711322898,cluster_5
65,-764.9219259700817,-6343.051711322898,cluster_5
66,-764.9219259700817,-6343.051711322898,cluster_5
67,-764.9219259700817,-6343.051711322898,cluster_5
68,-764.9219259700817,-6343.051711322898,cluster_5
69,-764.9219259700817,-6343.051711322898,cluster_5
70,-764.9219259700817,-6343.051711322898,cluster_5
71,-764.9219259700817,-6343.051711322898,cluster_5
72,-764.9219259700817,-6343.051711322898,cluster_5
73,-764.9219259700817,-6343.051711322898,cluster_5
