EntityID,fov,volume,center_x,center_y,min_x,min_y,max_x,max_y,anisotropy,transcript_count,perimeter_area_ratio,solidity,cluster
3071341200041100014,,903.2839786477068,783.6712751642716,6077.909025080305,776.1417395085671,6070.786861595346,791.4669769531173,6083.881003857881,1.8820445168880235,172,0.558834942108649,0.7481016825117683,cluster_5
3071341200041100022,,1278.4341322409532,744.673604343231,6083.36463980477,737.9344936759258,6076.259940355686,751.7397745489353,6089.739121558959,1.3059648062042288,430,0.341837897968559,0.9703789376942804,cluster_5
3071341200041100024,,405.173679397067,754.5485756862573,6079.638419533266,750.2873881301053,6076.052341346493,758.9764596614729,6082.830625966457,1.43273123525421,78,0.6381686670039617,0.942004337707561,cluster_5
3071341200041100028,,1441.5622755557652,808.6606413116954,6084.621137083473,800.9918572367084,6078.9829780397085,818.2141398127235,6090.382694456916,1.5121578123187385,376,0.3455041597680318,0.9315590286283464,cluster_5
3071341200041100032,,1061.217355732982,784.8922396437348,6087.079774909405,778.212977887491,6081.432464943643,791.772405004582,6092.933951361919,1.0245772298035989,288,0.4239910170016743,0.8862358934307275,cluster_5
3071341200041100034,,843.1872750254145,726.789473276758,6092.757986554288,720.8618738065279,6086.292714110349,732.4356653068228,6098.058956339199,1.7161241358613788,257,0.4709440881409996,0.9072053194843342,cluster_5
3071341200041100036,,1191.9009851983049,838.1056253551197,6091.29089249477,828.8624791477645,6085.754129172556,847.5988086098762,6098.049663213557,2.335621357892619,538,0.4265926879845066,0.8594390739970341,cluster_5
3071341200041100037,,1286.5061182266172,714.4442203341545,6092.947759478789,706.1458987548456,6087.05007618651,722.1560661107131,6098.320848114943,1.5324484369024236,382,0.3892431289611821,0.8703249046107517,cluster_5
3071341200041100038,,1255.6550700559233,698.5742863037029,6096.758758089744,688.7584520617315,6087.878492392102,706.8207530458728,6103.759740913589,2.7816875570146755,448,0.4413778661459462,0.8685290820944926,cluster_5
3071341200041100040,,968.0874342887608,797.7031961556212,6093.283372916397,790.6931494195182,6088.580226365403,803.8134007838995,6098.577798204362,1.2576157865500648,100,0.391827534912529,0.9873692737309812,cluster_5
3071341200041100044,,980.4809677165296,755.6841294543739,6097.757218161655,750.1999877920751,6092.341944179096,761.4735105742446,6103.234169012541,1.0155910988460488,101,0.3742434911836071,0.993011844908602,cluster_5
3071341200041100045,,2361.745349970505,673.7683007361975,6103.928904761348,659.529148513638,6097.539871911889,689.6104353831156,6110.443771482974,2.333912811099336,502,0.3740856632269968,0.7238655278109868,cluster_5
3071341200041200120,,1237.2492806159555,796.1398595065137,6070.778245278155,788.0724957208374,6064.808874250388,805.1911967130819,6078.476299281799,1.86309883422091,97,0.4241656366498887,0.8492408783841561,cluster_5
3071341200041200121,,811.044744289363,774.0040548169052,6072.193971420943,769.90328385288,6066.6117187624495,778.8497779788747,6078.745971735628,1.2176193132494326,122,0.4818619494567081,0.9073017152103716,cluster_5
3071341200041200125,,595.4897659030471,749.6238624678738,6074.238886541773,744.6264907594565,6070.4369681691205,754.2141485825615,6079.499209750181,1.1549599042094605,86,0.5293390605536795,0.9439263184783137,cluster_5
3071341200041200127,,1706.9748320599924,726.5007754984882,6079.29604942732,716.9432617128451,6072.21162124711,734.467037145512,6086.249567701998,1.0210591621962424,152,0.3143819829445897,0.9355812822190464,cluster_5
3071341200041200128,,1351.9327085599812,810.7814723989885,6076.719845978209,799.7050565187926,6072.267510909974,820.1466449546665,6081.997222055886,2.225591636780502,75,0.4091568761108228,0.8736384933674746,cluster_5
3071341200041200129,,668.4776720652078,739.3126909860556,6076.298345978119,733.7940515656529,6072.3613464846085,746.0200559620181,6080.717822601446,1.5542632537140093,187,0.5305008680128642,0.9020457361740832,cluster_5
3071341200041200132,,1101.6775283730026,795.7462997308605,6081.5984559884255,788.1217496448045,6075.188773887329,801.519997620008,6088.096575186572,1.1141397041698464,395,0.3948201383999978,0.9251145326272384,cluster_5
3071341200041200137,,580.6427997340609,773.6745201103405,6082.758863657022,769.3412530924298,6078.310062819872,777.9000005121594,6087.880584017752,1.173496050334185,232,0.5301753451356644,0.9351780396273992,cluster_5
3071341200041200138,,1334.2301217620184,763.2649164615135,6087.25643845377,754.5617305223235,6078.752628175824,771.3516027666551,6093.190579653986,2.0602915795762504,338,0.4219504930460184,0.8511590908470114,cluster_5
3071341200041200140,,877.1197574200942,711.4585766323132,6085.341736585649,704.9586419737266,6079.934355474715,717.2115390941588,6089.627015255537,1.2678686114942246,72,0.4137501712299745,0.9855684527252684,cluster_5
3071341200041200142,,227.8862393719114,757.962188293787,6084.490327685532,754.8035583033278,6081.310998598321,761.2440064289115,6087.454191672973,1.9730728856275443,52,0.877794864085079,0.9542932264656216,cluster_5
3071341200041200148,,173.93408376310614,752.4654762875454,6089.86533579685,750.2388822893955,6087.321003014527,754.6096438162368,6092.390078460162,1.2733858079598277,52,0.928594098545048,0.98716273093607,cluster_5
3071341200041200150,,1455.3807693285994,821.2431316444072,6091.944999277596,811.4757049970322,6086.5024758394775,831.2692261177133,6096.755559933044,2.0144546689458256,540,0.3527105596781316,0.9399788989207432,cluster_5
3071341200041200152,,261.6900824145196,740.6994955047902,6090.527252821246,736.4038374661468,6088.562014369518,745.0206541468101,6092.650601731482,2.1699946111578594,84,0.8202532551081332,1.0,cluster_5
3071341200041300010,,195.72169250057263,766.2263221200963,6079.156439751138,763.8204264701054,6076.700712070156,768.5575021248858,6081.513575886309,1.087974626917214,39,0.8595399319765972,0.9948639737479896,cluster_5
3071341200041300011,,222.57736552077367,761.77647370245,6079.835197895382,759.2966312678487,6077.1270430868935,764.0927104273721,6082.782366419314,1.2050842327519915,47,0.8049835394882939,0.9860935592956366,cluster_5
3071341200041300015,,320.6640046990595,819.8797505614267,6083.295351183058,816.4613557512714,6079.796943610209,823.3366691186877,6086.689792439672,1.2579046262718605,60,0.67807747834258,0.9795017958450276,cluster_5
3071341200041300018,,425.32892923636985,724.303854800639,6087.355047693804,720.1158394523133,6084.025073829954,728.7440553980601,6091.224821725364,1.4822916834415163,113,0.6184551689424741,0.9423373789708716,cluster_5
3071341200042100060,,2216.1371209847784,867.8586733435369,6099.302857631889,853.1097261773405,6092.772716174502,880.2258843615508,6105.110299537235,2.3321741245819414,815,0.3135981053986618,0.9020021703807612,cluster_5
3071341200042100063,,986.5840123704584,886.9815132087953,6098.968739024183,879.0876319094394,6094.603146161668,894.5661095401924,6103.234169012541,2.059416200259041,419,0.4330772809767515,0.916317046224624,cluster_5
3071341200042200068,,650.6448368531486,896.7800236602199,6093.606932245193,892.6863271665941,6088.826342093177,901.3726969081862,6098.434026739857,1.0273780220741422,108,0.4703623375951178,0.989333601157083,cluster_5
3071341200042200072,,849.9812315222721,902.8237232760532,6100.421847856734,895.1685111684775,6096.463904033861,913.7469532374286,6104.837657841597,2.350024574902751,297,0.5607631118699835,0.7693891123238805,cluster_5
3071341200053100007,,573.6823953816404,539.3303288987448,6156.852661009718,534.6105471010544,6151.974870957065,543.6186077210367,6161.488187346355,1.334643220159424,307,0.5423179431147558,0.954926899784899,cluster_5
3071341200053100013,,814.5084373489059,524.9628781277742,6187.451786525461,520.2007926257518,6182.294559291509,530.3536278749865,6192.763582965158,1.25621185788474,50,0.4166994283390143,0.9942434222695126,cluster_5
3071341200053100014,,1491.8799904537489,514.9971061998576,6193.0972585274285,508.6015187856244,6184.970900149136,521.9551082149372,6200.43132105362,1.372258052611214,336,0.3183345581809619,0.978751083815696,cluster_5
3071341200053100015,,804.4827345569777,494.5128280210455,6217.0227977115055,488.1239400488792,6212.883144125412,500.7498740479947,6221.273342871697,1.5125006875474047,249,0.4437894652923516,0.9777979659780444,cluster_5
3071341200053100019,,220.4521710021209,479.9363089105531,6233.418327479237,476.8709068835082,6231.22216167317,482.8231671625938,6236.216507295806,1.207178748297274,108,0.8155254061498044,0.9999999999999998,cluster_5
3071341200053100020,,855.4007391969719,473.629074537228,6239.734939790918,466.1756730220216,6234.532975801771,480.09031406442176,6244.16308469515,1.7671109296152063,282,0.4590881848425779,0.9479398373675996,cluster_5
3071341200053100023,,701.0010398252799,469.410541310299,6248.344894476109,463.1458323050402,6242.8554966375295,476.2905255147952,6252.793647524417,2.225359948063156,182,0.5580538041145693,0.8901575060793889,cluster_5
3071341200053100027,,1687.1969538233357,443.0904863029717,6263.674759192572,434.9204968267304,6254.759596491413,448.92585369776896,6271.385313901616,1.1410492231247589,490,0.314936759765082,0.9304356109607546,cluster_5
3071341200053100029,,695.3029466707484,467.1221740370583,6268.589918887469,459.8334906241944,6265.996739882364,475.2640345614553,6272.15011282532,2.621683890580416,153,0.5752850474833869,0.8701519300976407,cluster_5
3071341200053100032,,588.91777815112,468.2359204916894,6273.051914427952,461.2157822354808,6270.100751066191,474.6290357658506,6275.70513728164,2.5509346696435253,71,0.5680890809586732,0.9661718788855748,cluster_5
3071341200053100035,,660.4616612765535,426.6834875774365,6280.309601448199,422.7707281218045,6274.9838135595,430.98502201769946,6285.262100201574,1.0946686361830351,191,0.4747905974164726,0.9799449886275432,cluster_5
3071341200053100037,,1051.9015440742764,465.5428181427523,6282.96138669871,456.6404304175381,6278.849108269036,475.1681247432045,6286.971288906664,2.29675250787086,132,0.4643472655734726,0.8407252480840351,cluster_5
3071341200053100040,,759.1391344599717,461.8691464089114,6295.92571472641,457.1873210598035,6290.962649842425,466.483768062542,6301.191201392679,1.1632555422726238,94,0.433558283909489,0.9779215276216334,cluster_5
3071341200053100044,,1584.1947559224036,438.8461367842971,6310.075990626146,429.4372308156742,6303.796829002276,448.1678579146442,6316.115907662248,1.6178699718631655,522,0.3416979384683269,0.9166014450238,cluster_5
3071341200053100045,,393.8181640187736,449.61539870164313,6307.729100560834,445.9892724474863,6303.925244760043,452.92732919395394,6311.200069487799,1.2566215934025833,106,0.6054188309786003,0.9892114127824588,cluster_5
3071341200053100050,,1103.4767343802728,406.9296396235946,6329.206579963903,400.0222375919072,6324.65292276227,414.69076415368886,6334.345009733897,1.554336999310813,497,0.3719425330545415,0.98984637451483,cluster_5
3071341200053100054,,2992.65184081422,467.4808088439285,6339.927211917764,454.8611479194128,6331.570291491572,479.0875596715063,6348.956331734753,1.5773471999377098,1117,0.2402788891355183,0.9447341920207938,cluster_5
3071341200053100056,,1029.1248416898284,413.58187816228826,6341.592146501261,407.1659146980484,6335.616390066446,420.007972603798,6346.5417766765295,1.1725374493168923,316,0.409653596669783,0.9123109065033002,cluster_5
3071341200053100057,,719.7777506650043,487.5241640849617,6340.504883675022,481.76819322613886,6336.554780383393,493.74459806975534,6344.478092791178,1.5718307319914813,120,0.4561285536128941,0.9872937272341262,cluster_5
3071341200053100060,,900.4912005705761,439.9523528083063,6351.493322798632,432.3394280719208,6344.699003367989,446.0225689579498,6356.377659930801,1.507654619290287,396,0.5063179513207482,0.7835707522109674,cluster_5
3071341200053100061,,460.2165402403707,418.4283296583658,6349.331571998993,414.8045423450766,6345.256085062061,422.4311806501297,6353.009743966725,1.0715624987563857,209,0.5825566571430046,0.9509973027720342,cluster_5
3071341200053100065,,271.32294652147266,426.434629214842,6350.949117133344,422.5802949034878,6348.9377874615375,430.6041922188226,6352.813090783967,2.098564464023877,109,0.7871806160779993,1.0000000000000002,cluster_5
3071341200053100066,,548.1113721612894,401.5596357641098,6355.515017537988,397.3568483985728,6351.36771143624,406.7570773208691,6359.057496698759,1.1572202175124289,188,0.5319486531303018,0.9786733601976548,cluster_5
3071341200053100073,,611.2804417956265,411.8132512932801,6365.091424613546,405.9518106848341,6359.813578245943,417.1732295247784,6368.694938139545,1.6019367777883031,206,0.5799812923916617,0.8635375924772605,cluster_5
3071341200053100075,,408.3844631009565,445.2999580231482,6364.628187398402,441.74343591950367,6361.034874064531,448.9056216970553,6368.12912579681,1.0042440281945302,186,0.6401250396070871,0.9208599056708624,cluster_5
3071341200053100076,,408.358808814688,429.3701326066312,6367.5064832377375,425.70612379220427,6363.5783130716345,433.7967031296026,6371.05065789959,1.2515098871176975,185,0.6104952192750125,0.9697910047555034,cluster_5
3071341200053100081,,417.2025976980644,405.4692284057414,6373.341660168371,401.0800323287454,6370.063274303852,410.0836940625528,6376.41893056265,1.3974867288943047,101,0.6592894821357654,0.913346648365637,cluster_5
3071341200053100084,,635.3886138551952,413.5280654904453,6376.262043325989,408.1424383467119,6371.666292579625,418.4338986871974,6380.981686203967,1.1389126018514286,184,0.5360210150434107,0.8799331677781917,cluster_5
3071341200053200015,,1819.883186058332,549.4939676497587,6156.8009588264085,541.8012237031212,6149.571897187828,558.3326500358486,6164.3340644696245,1.0547477906691964,576,0.2937711350488765,0.9496255691159604,cluster_5
3071341200053200017,,2288.4508168338225,536.6137106336361,6169.537561495491,528.3269550544595,6159.939473299885,543.6224137297806,6179.52913338275,1.0018568732599715,530,0.2697632053077675,0.958855294623678,cluster_5
3071341200053200020,,1124.5206960856467,521.8520426763072,6179.421350957278,514.9740256785385,6173.062898003645,529.4360047678559,6187.957224098147,1.5322333451263463,401,0.4370040255841347,0.8326345163111698,cluster_5
3071341200053200048,,1103.9125939794783,469.7933946459517,6257.721065650497,464.4197275638442,6250.620993916366,475.6066074893201,6264.352198860146,1.2939331769647435,251,0.3884406610031706,0.9319924217151432,cluster_5
3071341200053200050,,326.8992551261492,462.6499384098157,6255.813547074555,459.0807036879734,6252.536996723527,465.7044084305504,6259.0641856512575,1.0141118195616952,95,0.6714756947048627,0.9807128022367256,cluster_5
3071341200053200055,,1531.2798721583708,434.0748422948173,6274.956364184997,425.8426183007282,6267.24591426314,440.2544361688567,6283.83258821655,1.0373131917911838,459,0.343971813620116,0.8842620772273876,cluster_5
3071341200053200056,,768.1603072653405,456.3792521166024,6272.191456487898,451.801323804307,6266.536717804867,461.3811647904766,6277.551075653111,1.3407615786330218,295,0.4678942694378327,0.930151871195487,cluster_5
3071341200053200060,,896.7119484484417,464.2511412439426,6278.384243240702,455.1284785311804,6274.035291898268,474.86394331019824,6286.056608316759,1.88700484492875,136,0.6928791892139413,0.5605396704672466,cluster_5
3071341200053200061,,519.6372812398464,450.30199446879215,6281.241974340751,445.8740678128547,6277.133687134856,455.3635794291176,6284.9793554997605,1.236582281121151,157,0.5328609653973841,0.9835791085197554,cluster_5
3071341200053200064,,700.308746269892,412.4659972008208,6290.573240021565,408.4125862176568,6285.739121934295,417.1437007047883,6295.479979908522,1.0880268959509465,132,0.4519394793833117,0.9864094374963314,cluster_5
3071341200053200065,,1636.2171942059904,437.9467787912976,6296.31330293129,431.45501791907895,6288.223020377809,444.388363479179,6303.230470086961,1.1756483149799295,589,0.3113718368703649,0.9536845428181316,cluster_5
3071341200053200067,,736.6026518795361,418.9539975312632,6299.948318017802,414.3924141705624,6293.10516836894,423.9740581693222,6305.656963178693,1.2917997917162596,218,0.4850125719660915,0.9267373320313624,cluster_5
3071341200053200069,,915.2178647550168,425.7960831444474,6307.450866497607,418.9351295770885,6301.4526264134,432.0774959820088,6312.747622765345,1.0373284004896806,332,0.4195866265661639,0.948920766308605,cluster_5
3071341200053200070,,521.9965345513286,414.72903155547374,6306.452982033971,410.6742372108005,6302.278909131506,418.9084117509048,6310.977547139072,1.265155012828897,157,0.5404355113700489,0.9916302932259972,cluster_5
3071341200053200073,,1630.2167767925262,408.73656091552135,6316.967157024255,402.0445644518997,6308.351240823943,415.1285320350104,6324.7108141624585,1.4021520733128816,444,0.3069264853129869,0.961507755854212,cluster_5
3071341200053200074,,900.2814698721493,419.98080689308375,6314.546470665805,414.26529901491386,6309.103960145994,426.2672399858675,6319.500988212585,1.0059963192717922,247,0.4021237582135407,0.9984614339988364,cluster_5
3071341200053200078,,1470.9095120250224,445.4925465213672,6320.097369202637,436.1250338636348,6314.373159135744,455.0916713326405,6326.550825764078,1.944887144374384,677,0.3480722545738092,0.9536111298321772,cluster_5
3071341200053200081,,258.498780756409,400.8787262985503,6322.929248832304,397.94672925025577,6320.212543123305,404.1931753460927,6325.597077499277,1.0466447549697118,70,0.7393058375936867,1.0,cluster_5
3071341200053200086,,822.4482909881559,419.2366859365205,6332.5982596337935,414.85821430516296,6326.541222746024,423.7639672105697,6338.664543223849,1.316551112462109,343,0.4346158225511387,0.9696629996275128,cluster_5
3071341200053200101,,194.1425135136094,425.7089930345469,6343.596400648641,422.0924611709031,6341.058852812716,429.0701639619416,6345.7801825273045,2.2242679287685365,62,1.0079105421556953,0.8914785891326392,cluster_5
3071341200053200102,,742.7313320764348,436.8020241833369,6345.521063801817,431.5031395130828,6340.623708593918,441.9933590908464,6350.226691705208,1.0429400289986055,261,0.4597993215728909,0.9603418973413468,cluster_5
3071341200053200108,,230.2447163510842,425.0608778449941,6347.347766215084,421.28316419505296,6345.0591374479045,428.449642347033,6349.508411669871,1.6929808500398935,61,0.9320172389610216,0.8743836358644191,cluster_5
3071341200053200112,,819.7928421611742,424.9580385141048,6356.67045466567,419.01490744408966,6351.6991430712105,431.1996411071266,6361.119833472765,1.211783224010664,362,0.4455033849500612,0.946693694859152,cluster_5
3071341200053200114,,701.6020579181761,498.1595110438448,6356.649165325552,493.6194417694393,6352.394101313945,503.1993267542992,6361.317709492735,1.0724636743888176,234,0.4493574447400604,0.9841159217292802,cluster_5
3071341200053200116,,811.233364730887,442.04132622780384,6359.749098880323,435.4394840965966,6354.249364236698,448.3692704331961,6366.842468398279,1.873000025832128,309,0.5358559414821165,0.86790240760752,cluster_5
