,x_shift,y_shift,cluster
174,-2810.1190480675255,-5336.981630505836,cluster_5
175,-2780.146169684818,-5285.436373402297,cluster_5
176,-2796.900014676566,-5314.248462669998,cluster_5
177,-2788.9232776755416,-5300.530629023352,cluster_5
178,-2784.853017176941,-5293.530880076993,cluster_5
179,-2817.4826892584542,-5349.645104916208,cluster_2
180,-2780.0802455165094,-5285.323001634614,cluster_5
181,-2818.394574338529,-5351.213301013399,cluster_2
182,-2806.476732295955,-5330.717830930077,cluster_5
183,-2825.0373404025772,-5362.637064866775,cluster_3
184,-2830.55669541896,-5372.128865078039,cluster_3
185,-2825.507198787867,-5363.445094411445,cluster_2
186,-2812.026790124796,-5340.262431687946,cluster_5
187,-2839.450380334655,-5387.4236015302395,cluster_0
188,-2818.9349606599753,-5352.142619563273,cluster_5
189,-2798.086079128102,-5316.28817324818,cluster_5
190,-2827.1972369426408,-5366.351503668851,cluster_5
191,-2815.71612939625,-5346.607098985532,cluster_5
192,-2840.5130564937126,-5389.251117564469,cluster_2
193,-2835.555890911684,-5380.726131369686,cluster_5
194,-2828.658459172177,-5368.864411323069,cluster_5
195,-2824.002351499758,-5360.857163436758,cluster_5
196,-2815.544054070012,-5346.311175890697,cluster_5
197,-2840.2007580826776,-5388.714048628871,cluster_5
198,-2835.001777308312,-5379.773205601741,cluster_5
199,-2827.9496877439365,-5367.645515859316,cluster_5
200,-2858.204998844035,-5419.676480970156,cluster_2
201,-2847.6174373286403,-5401.468734171791,cluster_5
202,-2867.37862473218,-5435.452640301217,cluster_2
203,-2850.2174751690322,-5405.940097157044,cluster_5
204,-2665.229281892608,-5087.810357937417,cluster_1
205,-2676.6056956119037,-5107.374717509091,cluster_1
206,-2685.9034634182585,-5123.364367416858,cluster_1
207,-2700.6874169012485,-5148.788775228391,cluster_1
208,-2681.243660168104,-5115.350764134775,cluster_0
209,-2734.604355767408,-5207.116751330607,cluster_5
210,-2731.640670639315,-5202.020013207864,cluster_5
211,-2724.1995691127427,-5189.223327937157,cluster_5
212,-2774.6196881266314,-5275.932317463545,cluster_5
213,-2760.0300908796357,-5250.842149895009,cluster_5
214,-2785.3714451353294,-5294.422436171924,cluster_5
215,-2796.485092983469,-5313.534909401091,cluster_2
216,-2789.8072172233274,-5302.050766351267,cluster_5
217,-2798.602117254792,-5317.175619477929,cluster_5
218,-2782.9840810274436,-5290.3168145773125,cluster_5
219,-2809.1780538460603,-5335.363374545929,cluster_2
220,-2778.844269057975,-5283.197455882364,cluster_5
221,-2822.7454873004745,-5358.695696410832,cluster_3
222,-2783.855063964411,-5291.814670033353,cluster_5
223,-2776.9511337151653,-5279.941774304807,cluster_5
224,-2822.648016811818,-5358.528073490748,cluster_2
225,-2804.5299069679404,-5327.369817076123,cluster_5
226,-2832.4489621546127,-5375.383052885839,cluster_1
227,-2832.6352887169846,-5375.703484258497,cluster_3
228,-2791.868344034409,-5305.5953478907395,cluster_5
229,-2827.8777856437036,-5367.521863662972,cluster_2
230,-2839.1412440368513,-5386.891970575519,cluster_1
231,-2801.5836797287775,-5322.303101808105,cluster_5
232,-2806.0806889520127,-5330.036743323909,cluster_5
233,-2845.581547194288,-5397.967552901517,cluster_3
234,-2797.811357668132,-5315.815726521336,cluster_5
235,-2825.2014670492144,-5362.919318379116,cluster_5
236,-2815.4551101150855,-5346.15821630617,cluster_5
237,-2823.290372270308,-5359.6327514211425,cluster_5
238,-2839.354075985242,-5387.257984054757,cluster_2
239,-2830.784353514552,-5372.520375526891,cluster_5
240,-2813.0739576589253,-5342.063277075165,cluster_5
241,-2819.542649277916,-5353.187679889169,cluster_5
242,-2848.4456982387333,-5402.893119278033,cluster_2
243,-2834.9726171384214,-5379.723057983785,cluster_5
244,-2845.228476697737,-5397.360366988704,cluster_5
245,-2834.6640240870765,-5379.192361266278,cluster_5
246,-2861.1109952558713,-5424.674010078888,cluster_3
247,-2857.4441764780736,-5418.3680719490785,cluster_5
248,-2845.375410001137,-5397.613052593474,cluster_5
249,-2842.9481550268833,-5393.438829480624,cluster_5
250,-2728.1036895256743,-5195.93736079974,cluster_5
251,-2722.3049102945497,-5185.965026393332,cluster_5
252,-2739.285526138168,-5215.1671002902685,cluster_5
253,-2746.0292792621285,-5226.764534616692,cluster_5
254,-2750.0302920939366,-5233.645196275436,cluster_5
255,-2748.6882318030903,-5231.337214977917,cluster_5
256,-2740.447830028371,-5217.165949119132,cluster_5
257,-2744.550746842069,-5224.221858109126,cluster_5
258,-2748.1463190943186,-5230.405271454019,cluster_5
259,-2766.1165519829833,-5261.309219437578,cluster_5
260,-2762.5875331483894,-5255.240259999323,cluster_5
261,-2774.338427855788,-5275.448625747703,cluster_5
262,-2788.7962719160305,-5300.312213412944,cluster_5
263,-2782.9625173991917,-5290.279730959645,cluster_5
264,-2857.8402793234345,-5419.049261881619,cluster_5
265,-2825.525684600569,-5363.476885017484,cluster_5
266,-2854.6603837810662,-5413.58070023062,cluster_5
267,-2873.648907834468,-5446.23583404366,cluster_5
268,-2827.467569825874,-5366.816403228777,cluster_5
269,-2855.6167332423925,-5415.225363056641,cluster_5
270,-2870.6305942580693,-5441.045149741404,cluster_5
271,-2869.0352887846843,-5438.301655114883,cluster_5
272,-2838.3160717704923,-5385.472897102458,cluster_5
273,-2867.6543062312917,-5435.926738036142,cluster_5
274,-2875.7305070502402,-5449.815622590943,cluster_5
275,-2845.440966788065,-5397.72579256439,cluster_5
276,-2882.354299164583,-5461.2067563744495,cluster_5
277,-2878.429168711321,-5454.456591915935,cluster_5
278,-2863.860616718263,-5429.402616501226,cluster_5
279,-2899.0932349840223,-5489.993205891771,cluster_5
280,-2866.0989007130015,-5433.251860558015,cluster_5
281,-2898.801846240365,-5489.492095937728,cluster_5
282,-2902.824087977094,-5496.409265580397,cluster_5
283,-2894.9822889113025,-5482.923488744438,cluster_5
284,-2875.1844950268223,-5448.8766293528115,cluster_5
285,-2912.748212552015,-5513.476079992088,cluster_5
286,-2911.538667152708,-5511.395988524408,cluster_5
287,-2897.750024358432,-5487.683246329121,cluster_5
288,-2906.152094396719,-5502.132537945215,cluster_5
289,-2887.289771532238,-5469.694436098428,cluster_5
290,-2918.206513342451,-5522.862883421477,cluster_5
291,-2906.4204539748594,-5502.5940439532405,cluster_5
292,-2924.051280743211,-5532.914305061261,cluster_5
293,-2900.0441635236575,-5491.62854619632,cluster_5
294,-2907.892471431078,-5505.125516482267,cluster_5
295,-2929.1980767175723,-5541.7654043240855,cluster_5
296,-2917.311121063876,-5521.323050489238,cluster_5
297,-2935.434592906452,-5552.490528093702,cluster_5
298,-2950.4628296343285,-5578.335037121507,cluster_5
299,-2956.5099303673637,-5588.734417455801,cluster_5
300,-2962.251599967719,-5598.608538718863,cluster_5
301,-2991.3485028290515,-5648.647354469351,cluster_5
302,-3033.627950587113,-5721.356587698757,cluster_5
303,-3024.2941032521803,-5705.304890744557,cluster_5
304,-3046.9274594966346,-5744.228151695345,cluster_5
305,-3063.0669370553715,-5771.98369487874,cluster_5
306,-2831.8288969740256,-5374.316708214294,cluster_5
307,-2835.4399634529314,-5380.52676744506,cluster_5
308,-2861.7046207803355,-5425.694885681527,cluster_5
309,-2845.5634210368557,-5397.936380805424,cluster_5
310,-2841.3703222686217,-5390.725383205879,cluster_5
311,-2862.078893422997,-5426.338533560335,cluster_5
312,-2839.5692088779538,-5387.627954536893,cluster_5
313,-2871.1198335437416,-5441.886509201217,cluster_5
314,-2873.8442130350722,-5446.571706249535,cluster_5
315,-2881.395729824273,-5459.55827595602,cluster_5
316,-2875.238628527345,-5448.969724355792,cluster_5
317,-2880.9802318231427,-5458.8437315929195,cluster_5
318,-2886.038594851308,-5467.542750068244,cluster_5
319,-2870.1045925043677,-5440.140568763719,cluster_5
320,-2888.8034340747604,-5472.297526930282,cluster_5
321,-2868.091360017905,-5436.678352529465,cluster_5
322,-2853.422295387005,-5411.451522519559,cluster_5
323,-2850.6903663651424,-5406.753342317361,cluster_5
324,-2892.8048543313666,-5479.178889249662,cluster_5
325,-2888.5300108199535,-5471.8273127657585,cluster_5
326,-2854.423392337634,-5413.17313894381,cluster_5
327,-2883.940645638841,-5463.934843941712,cluster_5
328,-2885.3465974933833,-5466.352701475854,cluster_5
329,-2853.462371347607,-5411.520442349898,cluster_5
330,-2880.1458078752544,-5457.408747725903,cluster_5
331,-2905.3455446682506,-5500.745490208596,cluster_5
332,-2908.5212941634,-5506.206921777956,cluster_5
333,-2900.90926966411,-5493.116295149293,cluster_5
334,-2894.8956896679483,-5482.774561430663,cluster_5
335,-2911.5081809094872,-5511.343560418409,cluster_5
336,-2920.3986961466862,-5526.632845879519,cluster_5
337,-2925.1445284010124,-5534.794395817968,cluster_5
338,-2898.4360091762132,-5488.862954976058,cluster_5
339,-2910.050774274101,-5508.837214555786,cluster_5
340,-2921.61213601185,-5528.719634776831,cluster_5
341,-2935.2272544900657,-5552.133962006066,cluster_5
342,-2929.1215386400913,-5541.6337794987485,cluster_5
343,-2957.8898006284894,-5591.107421692201,cluster_5
344,-2973.927591567476,-5618.688091348532,cluster_5
345,-2970.693156478239,-5613.125736404483,cluster_5
346,-2990.4008042488254,-5647.017568822784,cluster_5
347,-3007.872537688098,-5677.064232365495,cluster_5
348,-3001.031366221234,-5665.299264795602,cluster_5
349,-3009.5116724526442,-5679.883101537387,cluster_5
350,-3018.195565953091,-5694.817053406304,cluster_5
351,-3014.7859877844285,-5688.953499660338,cluster_5
352,-3044.375519173875,-5739.839503452426,cluster_5
353,-3057.4477457586204,-5762.320203224495,cluster_5
354,-2876.8191715869984,-5451.687831617056,cluster_5
355,-2875.7604286800115,-5449.867079714274,cluster_5
356,-2879.768986609658,-5456.760716903862,cluster_5
357,-2885.2154761997467,-5466.127208258087,cluster_5
358,-2897.2223348569046,-5486.775762880927,cluster_5
359,-2887.2082137078633,-5469.55417866394,cluster_5
360,-2886.8032578549346,-5468.857763949,cluster_5
361,-2897.798017852136,-5487.765782178388,cluster_5
362,-2895.01518716169,-5482.980064851438,cluster_5
363,-2915.0545532348206,-5517.442363174691,cluster_5
364,-2904.197811296724,-5498.771698737311,cluster_5
365,-2853.8848458744246,-5412.246984453277,cluster_5
366,-2868.5553013598137,-5437.476206357325,cluster_3
367,-2851.231685758341,-5407.684265498688,cluster_5
368,-2858.82164586079,-5420.736947322935,cluster_5
369,-2865.880570351806,-5432.876391293514,cluster_5
370,-2855.4209245351535,-5414.888624955319,cluster_5
371,-2876.8911868817927,-5451.811678477479,cluster_3
372,-2863.6161688223074,-5428.982232129575,cluster_5
373,-2856.8421979252685,-5417.332831393302,cluster_5
374,-2873.594949047507,-5446.143039500827,cluster_5
375,-2868.0017759909483,-5436.524292193888,cluster_5
376,-2889.9334170852403,-5474.240792573779,cluster_1
377,-2885.0691767690546,-5465.875612743207,cluster_5
378,-2892.5167320056,-5478.683396652343,cluster_0
379,-2899.056332829684,-5489.929744151167,cluster_0
380,-2909.2041489914886,-5507.3812476878265,cluster_5
381,-2915.145897394796,-5517.599450463764,cluster_0
382,-2920.6373693393493,-5527.043299320874,cluster_5
383,-2930.3619199930363,-5543.766900479911,cluster_5
384,-2966.3563118107613,-5605.667534674607,cluster_5
385,-2980.606646796842,-5630.174262766924,cluster_5
386,-3017.886793256592,-5694.286047747642,cluster_5
387,-3033.9186227325804,-5721.856465297419,cluster_5
388,-2864.2834796741136,-5430.129826597652,cluster_5
389,-2879.1047123778058,-5455.618344602113,cluster_1
390,-2895.7016844087234,-5484.160654738315,cluster_5
391,-2881.16870958291,-5459.1678624442,cluster_5
392,-2893.450345990008,-5480.288960597431,cluster_5
393,-2905.507222595054,-5501.02353258406,cluster_0
394,-2903.821537941826,-5498.124610173717,cluster_5
395,-2929.9462134844944,-5543.051997540366,cluster_0
396,-2939.576032142394,-5559.612685247565,cluster_5
397,-2964.411517631152,-5602.32301384743,cluster_5
398,-2952.932473712698,-5582.582158046911,cluster_0
399,-2963.3882614862823,-5600.563289592835,cluster_0
400,-2976.3094481758194,-5622.784241531146,cluster_5
401,-2868.3684203069583,-5437.154821410768,cluster_5
402,-2885.1955423514046,-5466.092927421768,cluster_3
403,-2878.464185809997,-5454.516811869829,cluster_5
404,-3037.007997022767,-5727.169354838537,cluster_5
405,-3043.56999628298,-5738.4542215991505,cluster_5
406,-3071.6718861007776,-5786.781883602724,cluster_5
407,-3088.359762634483,-5815.480524936358,cluster_5
408,-3085.9049427755617,-5811.258897665352,cluster_5
409,-3086.3449815435342,-5812.015645520564,cluster_5
410,-3079.330368882443,-5799.952405931727,cluster_5
411,-3083.002220230364,-5806.266998723181,cluster_5
412,-3089.8784166099954,-5818.092199685095,cluster_5
413,-3077.307416544969,-5796.4734741784305,cluster_5
414,-3082.5544865480983,-5805.497017693277,cluster_5
415,-3081.7054218807316,-5804.036855742258,cluster_5
416,-3076.139453556671,-5794.464893228996,cluster_5
417,-3064.442950601594,-5774.350066606953,cluster_5
418,-3057.205625713559,-5761.903822127783,cluster_5
