9.259484291076660156e+00 0.000000000000000000e+00 -3.505727734375000000e+04
0.000000000000000000e+00 9.259711265563964844e+00 -7.770268750000000000e+04
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
