,x_shift,y_shift,cluster
55,-4607.811229755403,-8871.372503052165,cluster_5
56,-4593.190410122591,-8910.447215455059,cluster_5
57,-4604.0216690506295,-8881.500252274926,cluster_5
58,-4620.103461499203,-8838.521032871875,cluster_5
59,-4615.358545656149,-8851.202006073077,cluster_5
60,-4582.857530868338,-8938.06223946149,cluster_5
61,-4602.118262637419,-8886.58718037129,cluster_5
62,-4610.127715118304,-8865.181605304017,cluster_5
63,-4591.002265330759,-8916.295118006627,cluster_5
64,-4597.269339433752,-8899.546117312268,cluster_5
65,-4602.884615336015,-8884.539072806267,cluster_5
66,-4573.2250544647495,-8963.805409451303,cluster_5
67,-4586.182753261218,-8929.175452541154,cluster_5
68,-4593.05795819425,-8910.801198414778,cluster_5
69,-4577.914659739923,-8951.27225590639,cluster_5
70,-4562.711027647093,-8991.904557407019,cluster_5
71,-4567.2121052464245,-8979.875251450581,cluster_5
72,-4722.3575096020095,-8565.243089364381,cluster_5
73,-4723.3518785190945,-8562.585599535954,cluster_5
74,-4709.136660072604,-8600.576326902179,cluster_5
75,-4716.9761129618,-8579.625082393704,cluster_5
76,-4717.039604728096,-8579.455398164622,cluster_5
77,-4700.943668870985,-8622.472416380246,cluster_5
78,-4689.936196510566,-8651.890316851497,cluster_5
79,-4706.166842739734,-8608.513279896975,cluster_5
80,-4703.2536644108,-8616.298862938162,cluster_5
81,-4681.133196262944,-8675.416679367214,cluster_5
82,-4669.17819893862,-8707.366877369586,cluster_5
83,-4693.578428891945,-8642.156308336169,cluster_5
84,-4674.8618011304,-8692.177228182078,cluster_5
85,-4663.016679001571,-8723.833780426416,cluster_5
86,-4659.686989969186,-8732.732504615553,cluster_5
87,-4669.213501973818,-8707.272528627043,cluster_5
88,-4665.015732629512,-8718.491231407175,cluster_5
89,-4665.310023902639,-8717.70472646772,cluster_5
90,-4649.21530444369,-8760.718493811673,cluster_5
91,-4660.821275973734,-8729.70108089763,cluster_5
92,-4653.917910621026,-8748.150594847164,cluster_5
93,-4667.517750548314,-8711.804490645754,cluster_5
94,-4653.589439212528,-8749.028447535453,cluster_5
95,-4649.538714524856,-8759.854167718668,cluster_5
96,-4653.197640493242,-8750.075544939045,cluster_5
97,-4640.148172677888,-8784.950758141966,cluster_5
98,-4643.0239289041465,-8777.265187134051,cluster_5
99,-4637.181148110807,-8792.880247360945,cluster_5
100,-4638.044356082311,-8790.57329029031,cluster_5
101,-4643.211119073005,-8776.764914085314,cluster_5
102,-4631.96378707662,-8806.823848816462,cluster_5
103,-4636.916515827031,-8793.587487491168,cluster_5
104,-4632.775486610644,-8804.654550059888,cluster_5
105,-4622.206725382071,-8832.899977869869,cluster_5
106,-4606.062867666211,-8876.045069127598,cluster_5
107,-4620.3903702600155,-8837.754257985367,cluster_5
108,-4612.788092760058,-8858.071641988325,cluster_5
109,-4609.588903392151,-8866.621600719287,cluster_5
110,-4611.674248690063,-8861.04843383651,cluster_5
111,-4622.00923334132,-8833.427783074229,cluster_5
112,-4612.5277829642655,-8858.767330100325,cluster_5
113,-4599.04413815286,-8894.80289830924,cluster_5
114,-4725.277122368789,-8557.440310036354,cluster_5
115,-4720.649893334926,-8569.806760636344,cluster_5
116,-4718.678687793618,-8575.074884554699,cluster_5
117,-4709.583156791628,-8599.383046954621,cluster_5
118,-4703.561372162629,-8615.47650193455,cluster_5
119,-4697.87828973361,-8630.664762035749,cluster_5
120,-4687.118991724275,-8659.419406845696,cluster_5
121,-4661.282384081893,-8728.468751441045,cluster_5
122,-4654.663241417063,-8746.15866913906,cluster_5
123,-4646.546276528802,-8767.851575320694,cluster_5
124,-4641.432286096651,-8781.518914798638,cluster_5
125,-4635.618060405548,-8797.057660397792,cluster_5
126,-4629.62854972359,-8813.064861991767,cluster_5
127,-4759.228514712032,-8466.70388589548,cluster_5
128,-4742.699542022911,-8510.878211984098,cluster_5
129,-4734.437270174392,-8532.959456701108,cluster_5
130,-4740.220756942928,-8517.502862074954,cluster_5
131,-4757.699707165543,-8470.789683867051,cluster_5
132,-4732.315999507766,-8538.628635537096,cluster_5
133,-4737.839719423229,-8523.866277987285,cluster_5
134,-4749.068238227722,-8493.857622247398,cluster_5
135,-4757.602835159823,-8471.048578091755,cluster_5
136,-4740.629898446035,-8516.409415403188,cluster_5
137,-4737.65725370149,-8524.35392476629,cluster_5
138,-4732.3164007762125,-8538.627563131475,cluster_5
139,-4759.628301723335,-8465.635439468988,cluster_5
140,-4760.395881857822,-8463.58405153353,cluster_5
141,-4746.853507709317,-8499.776576193208,cluster_5
142,-4758.059603678784,-8469.827846357059,cluster_5
143,-4724.592388202315,-8559.270288881544,cluster_5
144,-4728.624120014595,-8548.495327900775,cluster_5
145,-4725.870478371798,-8555.854542907537,cluster_5
146,-4741.218412366631,-8514.83658892903,cluster_5
147,-4730.784825018784,-8542.720759255066,cluster_5
148,-4746.757377126482,-8500.033488936248,cluster_5
149,-4725.912636357215,-8555.74187404238,cluster_5
150,-4721.447507657025,-8567.675105159622,cluster_5
151,-4756.110245247482,-8475.03758301931,cluster_5
152,-4742.984213498315,-8510.117416330362,cluster_5
153,-4744.707702407769,-8505.511324800762,cluster_5
154,-4727.390919905493,-8551.791103432417,cluster_5
155,-4747.585070328197,-8497.821446477135,cluster_5
156,-4719.658488680592,-8572.456328356615,cluster_5
157,-4732.801467639106,-8537.331202965648,cluster_5
158,-4753.730269910316,-8481.398160207273,cluster_5
159,-4722.773638390539,-8564.130968898997,cluster_5
160,-4724.635955156336,-8559.15385449268,cluster_5
161,-4733.381358943572,-8535.781420770394,cluster_5
162,-4718.318654092104,-8576.037088705722,cluster_5
163,-4750.205767167549,-8490.817531658087,cluster_5
164,-4717.121622946327,-8579.236201268026,cluster_5
165,-4731.945543329108,-8539.618694165987,cluster_5
166,-4744.578259226902,-8505.85726676516,cluster_5
167,-4731.446743021517,-8540.95175749999,cluster_5
168,-4719.133571246334,-8573.85919073328,cluster_5
169,-4748.77466863384,-8494.642198470843,cluster_5
170,-4712.290623764405,-8592.147235559743,cluster_5
171,-4734.435817910932,-8532.963337932015,cluster_5
172,-4745.196411054547,-8504.205231825043,cluster_5
173,-4750.850053653513,-8489.095650821282,cluster_5
174,-4730.2920100816555,-8544.037826452377,cluster_5
175,-4750.837925095787,-8489.128064866249,cluster_5
176,-4715.223562346273,-8584.308842469616,cluster_5
177,-4734.765028453044,-8532.083509880233,cluster_5
178,-4720.958046874506,-8568.98320824753,cluster_5
179,-4744.916320020794,-8504.953786069293,cluster_5
180,-4740.645117320887,-8516.368742364819,cluster_5
181,-4748.605925597372,-8495.093170836657,cluster_5
182,-4698.621494566681,-8628.678518046834,cluster_5
183,-4694.334029662811,-8640.136935718592,cluster_5
184,-4747.108134207833,-8499.096076915495,cluster_5
185,-4705.325480887493,-8610.761852359312,cluster_5
186,-4729.159510019774,-8547.064477168658,cluster_5
187,-4690.0933932487205,-8651.47020241959,cluster_5
188,-4731.097113629351,-8541.886155727285,cluster_5
189,-4747.254682580756,-8498.70442065621,cluster_5
190,-4753.026455737092,-8483.279131116871,cluster_5
191,-4690.561643342697,-8650.218785726527,cluster_5
192,-4699.840178185592,-8625.421538403081,cluster_5
193,-4684.597499795457,-8666.158192660661,cluster_5
194,-4744.785188152172,-8505.304241117774,cluster_5
195,-4747.5185201451895,-8497.999304444516,cluster_5
196,-4742.884353047979,-8510.384297290204,cluster_5
197,-4684.142624435635,-8667.373864853507,cluster_5
198,-4679.527196883235,-8679.70877553264,cluster_5
199,-4708.220608448225,-8603.024510702253,cluster_5
200,-4684.601458489265,-8666.147612896606,cluster_5
201,-4673.7051967448815,-8695.268298646188,cluster_5
202,-4670.94943666206,-8702.633175266781,cluster_5
203,-4702.178499077151,-8619.172284350434,cluster_5
204,-4678.186840599465,-8683.290930132795,cluster_5
205,-4668.995969360519,-8707.853893045482,cluster_5
206,-4694.2779758773695,-8640.286741652886,cluster_5
207,-4661.573647753746,-8727.690337884425,cluster_5
208,-4695.827725633399,-8636.144974807108,cluster_5
209,-4684.456307122653,-8666.535535601877,cluster_5
210,-4665.5999323186825,-8716.929934885264,cluster_5
211,-4690.370206938243,-8650.730407006,cluster_5
212,-4668.459500985924,-8709.287625762043,cluster_5
213,-4663.07169567626,-8723.686746211177,cluster_5
214,-4679.838152938129,-8678.877733312022,cluster_5
215,-4658.1761029024965,-8736.770409403847,cluster_5
216,-4660.545240251706,-8730.43879716266,cluster_5
217,-4672.497910138591,-8698.494819327887,cluster_5
218,-4672.654719233022,-8698.075740888993,cluster_5
219,-4652.938238751656,-8750.768806240658,cluster_5
220,-4648.795980426237,-8761.839153651346,cluster_5
221,-4657.112460120116,-8739.613036347117,cluster_5
222,-4658.856532301643,-8734.951935217734,cluster_5
223,-4655.278111812601,-8744.515403954609,cluster_5
224,-4639.220227796444,-8787.430727136782,cluster_5
225,-4634.402274268022,-8800.306896409204,cluster_2
226,-4630.532002456062,-8810.650349223159,cluster_0
227,-4617.578925075378,-8845.267955218844,cluster_5
228,-4753.826028459186,-8481.142241739553,cluster_5
229,-4756.295319098519,-8474.542965912737,cluster_5
230,-4741.741561121669,-8513.438453416766,cluster_5
231,-4744.353304388829,-8506.458467369648,cluster_5
232,-4754.407390478205,-8479.588529002127,cluster_5
233,-4741.461447121912,-8514.18706903856,cluster_5
234,-4758.376285606209,-8468.981501518112,cluster_5
235,-4729.398565514217,-8546.425592008438,cluster_5
236,-4747.633926729859,-8497.690875832537,cluster_5
237,-4733.109486797222,-8536.50800971655,cluster_5
238,-4749.583689122824,-8492.480059566937,cluster_5
239,-4749.136269681596,-8493.675805525678,cluster_5
240,-4760.5092241492885,-8463.281139825885,cluster_5
241,-4735.75881341784,-8529.42758068714,cluster_5
242,-4750.344069079987,-8490.44791438703,cluster_5
243,-4751.02039258658,-8488.640413359379,cluster_5
244,-4740.001523853137,-8518.088771083338,cluster_5
245,-4726.697972367607,-8553.643032833997,cluster_5
246,-4754.050400209927,-8480.54259945877,cluster_5
247,-4732.493588553313,-8538.15402186598,cluster_5
248,-4710.098799285332,-8598.004972219402,cluster_5
249,-4745.473258829053,-8503.465345318004,cluster_5
250,-4728.162711636736,-8549.72845983988,cluster_5
251,-4736.013917319799,-8528.745805530054,cluster_5
252,-4733.5142467656515,-8535.426272867608,cluster_5
253,-4710.19281979964,-8597.753698717039,cluster_5
254,-4721.277667475308,-8568.129009689033,cluster_5
255,-4729.257542160241,-8546.80248243846,cluster_5
256,-4723.54582697727,-8562.067264694646,cluster_5
257,-4711.78707788435,-8593.492981621794,cluster_5
258,-4740.795059669948,-8515.96801557154,cluster_5
259,-4700.17177523926,-8624.535332305806,cluster_5
260,-4705.343107302894,-8610.714745074645,cluster_5
261,-4706.844505182294,-8606.702200510577,cluster_5
262,-4735.109328680367,-8531.163354054446,cluster_5
263,-4725.91523816494,-8555.734920609459,cluster_5
264,-4723.176032777159,-8563.055554159973,cluster_5
265,-4693.315676984054,-8642.85852308828,cluster_5
266,-4728.407298287731,-8549.074792447409,cluster_5
267,-4694.4291686604465,-8639.882673025786,cluster_5
268,-4697.2930480827845,-8632.228843240942,cluster_5
269,-4738.74838775907,-8521.437826314648,cluster_5
270,-4750.058997123214,-8491.209780342893,cluster_5
271,-4748.379036214581,-8495.699541587579,cluster_5
272,-4728.655264845458,-8548.412092121978,cluster_5
273,-4693.643842774789,-8641.98148717542,cluster_5
274,-4744.29600807715,-8506.611594003916,cluster_5
275,-4677.124458840119,-8686.130186942677,cluster_5
276,-4685.304949157422,-8664.267506566952,cluster_5
277,-4677.487878823841,-8685.158932819992,cluster_5
278,-4675.819389187475,-8689.618036640812,cluster_5
279,-4713.602585917545,-8588.64096538441,cluster_5
280,-4685.391687058339,-8664.035696133757,cluster_5
281,-4681.615764923889,-8674.126995743816,cluster_5
282,-4681.573144221376,-8674.240901238509,cluster_5
283,-4675.226485562398,-8691.202594771912,cluster_5
284,-4700.6092633346025,-8623.366128257436,cluster_5
285,-4676.688819268121,-8687.2944507401,cluster_5
286,-4675.027378363395,-8691.734716549881,cluster_5
287,-4668.518467916414,-8709.130034333653,cluster_5
288,-4670.35834648396,-8704.212886889898,cluster_5
289,-4672.118695578928,-8699.508285072623,cluster_5
290,-4663.500138036001,-8722.541717245049,cluster_5
291,-4667.606054876322,-8711.568493874885,cluster_5
292,-4662.759312017651,-8724.52160375857,cluster_5
293,-4663.518967857271,-8722.491393811128,cluster_5
294,-4666.371422210328,-8714.868097970859,cluster_5
295,-4679.301012855617,-8680.313261194267,cluster_5
296,-4656.259636201117,-8741.892241631233,cluster_5
297,-4650.8082285211885,-8756.461341902883,cluster_5
298,-4666.442154693957,-8714.679062641462,cluster_5
299,-4654.315358872019,-8747.088398849088,cluster_5
300,-4647.844418177957,-8764.382240982892,cluster_5
301,-4652.746593542397,-8751.280985559139,cluster_5
302,-4645.573724968173,-8770.450757410545,cluster_5
303,-4629.797088323585,-8812.614435990423,cluster_5
304,-4634.71614399337,-8799.46806729032,cluster_5
305,-4630.336792759426,-8811.17205477359,cluster_5
306,-4624.246135706169,-8827.449574001485,cluster_5
307,-4611.550700547211,-8861.378621081212,cluster_5
308,-4725.3901441354865,-8557.138254943695,cluster_5
309,-4723.403823392456,-8562.446774829927,cluster_5
310,-4718.574594910136,-8575.353076857691,cluster_5
311,-4716.067956658177,-8582.052165640209,cluster_5
312,-4701.406387297802,-8621.235783284053,cluster_5
313,-4696.868069266435,-8633.36461575187,cluster_5
314,-4702.173168219619,-8619.18653127572,cluster_5
315,-4688.178001459365,-8656.589161902542,cluster_5
316,-4696.8522208317,-8633.406971313656,cluster_5
317,-4693.650163892283,-8641.96459374165,cluster_5
318,-4687.796891125514,-8657.607694177956,cluster_5
319,-4690.346887827002,-8650.792728242983,cluster_5
320,-4732.130206080443,-8539.125175739446,cluster_5
321,-4726.067780628977,-8555.327244907196,cluster_5
322,-4738.389222670285,-8522.397709064175,cluster_5
323,-4556.647133348952,-9008.110552124966,cluster_5
324,-4539.939659080592,-9052.761930666687,cluster_5
325,-4434.1007245311675,-9335.620623435616,cluster_5
326,-4416.790755155094,-9381.88219372098,cluster_5
327,-4390.804884659529,-9451.330449130295,cluster_5
328,-4552.16983827219,-9020.076298359518,cluster_5
329,-4525.963518918947,-9090.11371196445,cluster_5
330,-4514.467273361576,-9120.837877924283,cluster_5
331,-4509.676097204864,-9133.642483623336,cluster_5
332,-4500.706790054321,-9157.613307842668,cluster_5
333,-4487.123462107387,-9193.915283130667,cluster_5
334,-4430.553247614003,-9345.101394266207,cluster_5
335,-4422.453283845501,-9366.74886429024,cluster_5
336,-4412.280819372621,-9393.935173518375,cluster_5
337,-4405.657940375172,-9411.635076711473,cluster_5
338,-4400.401436321363,-9425.683289418119,cluster_5
339,-4397.416881161992,-9433.659629830749,cluster_5
340,-4387.352980626038,-9460.555797690671,cluster_5
341,-4382.214148970755,-9474.28952630917,cluster_5
342,-4374.664732153642,-9494.465638069432,cluster_5
343,-4675.698650289949,-8689.94071606749,cluster_5
344,-4633.306273706857,-8803.236000782039,cluster_5
345,-4627.769538461962,-8818.033142308886,cluster_5
346,-4618.739548315708,-8842.16614420804,cluster_5
347,-4581.989937377832,-8940.38091700321,cluster_5
348,-4577.668912174995,-8951.929025886762,cluster_5
349,-4557.582557558968,-9005.610594331967,cluster_5
350,-4545.822474778571,-9037.03987559107,cluster_5
351,-4534.94877593997,-9066.100261092337,cluster_5
352,-4676.678067498657,-8687.323185264579,cluster_5
353,-4663.971173309009,-8721.282857052076,cluster_5
354,-4652.550388584118,-8751.805350985245,cluster_5
355,-4641.096112340941,-8782.417352311151,cluster_5
356,-4636.647270316504,-8794.307056650343,cluster_5
357,-4627.462829869842,-8818.852833019093,cluster_5
358,-4625.737986307868,-8823.462544910542,cluster_5
359,-4618.454129909064,-8842.928936064734,cluster_5
360,-4612.909390654342,-8857.747468620946,cluster_5
361,-4605.790677405221,-8876.772508247577,cluster_5
362,-4605.1245206435815,-8878.55283825164,cluster_5
363,-4596.682518094995,-8901.114420295251,cluster_5
364,-4587.3456980408755,-8926.067437125685,cluster_5
365,-4568.670738099585,-8975.976998092012,cluster_5
366,-4537.080072062665,-9060.404288832831,cluster_5
367,-4531.089927308019,-9076.413185010872,cluster_5
368,-4525.066918895413,-9092.509910600358,cluster_5
369,-4514.8142091552445,-9119.910678444343,cluster_5
370,-4515.6241081637745,-9117.746191662585,cluster_5
371,-4528.990055204737,-9082.025175349258,cluster_5
372,-4520.012300274402,-9106.018576590539,cluster_5
373,-4344.505074577965,-9575.068502719687,cluster_5
374,-4329.10776705109,-9616.218409393958,cluster_5
375,-4297.916197922381,-9699.579098035796,cluster_5
376,-4296.497646266048,-9703.370232827958,cluster_5
377,-4372.109438264511,-9501.294760945597,cluster_5
378,-4362.971467791474,-9525.716344492028,cluster_5
379,-4351.989203152975,-9555.066876340377,cluster_5
380,-4340.5389952768355,-9585.668004796229,cluster_5
381,-4334.910706836404,-9600.709825819507,cluster_5
382,-4323.131556229112,-9632.190066591877,cluster_5
383,-4317.409570271936,-9647.482297893894,cluster_5
384,-4311.758942278046,-9662.583822247667,cluster_5
385,-4314.098457172107,-9656.331377176624,cluster_5
386,-4307.269982162361,-9674.580743755048,cluster_5
387,-4302.163296593371,-9688.228560700443,cluster_5
388,-4302.561358529033,-9687.164724606084,cluster_5
389,-4296.736036776077,-9702.733124864595,cluster_5
390,-4323.222525408959,-9631.94694790022,cluster_5
391,-4317.483570988428,-9647.284528084325,cluster_5
392,-4296.885965745434,-9702.332433829097,cluster_5
393,-4375.756186724142,-9491.548683034478,cluster_5
394,-4351.366508807776,-9556.73105133635,cluster_5
395,-4345.158318267941,-9573.322683404776,cluster_5
396,-4365.599332266779,-9518.693273885516,cluster_5
397,-4351.302253591304,-9556.902775915894,cluster_5
398,-4292.682389346327,-9713.566656190344,cluster_5
399,-4360.587012434153,-9532.0888947091,cluster_5
400,-4345.463640944888,-9572.506696607088,cluster_5
401,-4335.645028755095,-9598.74732176675,cluster_5
402,-4357.825147430489,-9539.470086969459,cluster_5
403,-4357.599688545221,-9540.072634659791,cluster_5
404,-4287.9154579262795,-9726.306466882259,cluster_5
405,-4329.822373116051,-9614.30859673154,cluster_5
406,-4337.626102470923,-9593.45282476597,cluster_5
407,-4339.508456685406,-9588.422159494221,cluster_5
408,-4351.445352686376,-9556.520337986592,cluster_5
409,-4332.121707213373,-9608.163536411568,cluster_5
410,-4288.478456404655,-9724.801831425544,cluster_5
411,-4328.511591522751,-9617.811711814518,cluster_5
412,-4342.375099197346,-9580.760945244332,cluster_5
413,-4322.039942823242,-9635.10744612057,cluster_5
414,-4291.438906101576,-9716.889913804262,cluster_5
415,-4317.692453876349,-9646.726280395318,cluster_5
416,-4294.164083335491,-9709.606771043702,cluster_5
417,-4310.006472058141,-9667.267367463128,cluster_5
418,-4326.855702525138,-9622.23713993536,cluster_5
419,-4330.2520848201275,-9613.16017539302,cluster_5
420,-4325.702254023429,-9625.319776176539,cluster_5
421,-4330.923057175139,-9611.366975527295,cluster_5
422,-4328.523242025606,-9617.780575389894,cluster_5
423,-4334.734013251013,-9601.18204633833,cluster_5
424,-4299.190037800626,-9696.174711131382,cluster_5
425,-4324.855787331433,-9627.581991522808,cluster_5
426,-4335.975001468782,-9597.86545678162,cluster_5
427,-4317.24528568758,-9647.921354872038,cluster_5
428,-4327.515980616677,-9620.472520907102,cluster_5
429,-4290.217168126461,-9720.15505633445,cluster_5
430,-4321.039049185191,-9637.782373521013,cluster_5
431,-4292.451647871934,-9714.183321806757,cluster_5
432,-4309.926681415942,-9667.48061107564,cluster_5
433,-4305.553332881521,-9679.168556109626,cluster_5
434,-4321.69704525511,-9636.0238532848,cluster_5
435,-4309.407371317126,-9668.868487628992,cluster_5
436,-4306.253078204884,-9677.298459360443,cluster_5
437,-4293.600596864247,-9711.11271068045,cluster_5
438,-4312.008607480823,-9661.91658222689,cluster_5
439,-4301.534817226493,-9689.908196393153,cluster_5
440,-4302.353993282647,-9687.718916338721,cluster_5
441,-4365.36640098386,-9519.315791850873,cluster_5
442,-4362.493793519627,-9526.992947669103,cluster_5
443,-4299.992438844202,-9694.030262954264,cluster_5
444,-4354.201923719205,-9549.153294070382,cluster_5
445,-4294.459411054895,-9708.817496161028,cluster_5
446,-4343.920717041507,-9576.63022109465,cluster_5
447,-4345.254093812375,-9573.06671951575,cluster_5
448,-4294.795468541791,-9707.91936938147,cluster_5
449,-4338.6568695217375,-9590.698059501336,cluster_5
450,-4349.977868583393,-9560.442246656557,cluster_5
451,-4338.391748425016,-9591.406606003275,cluster_5
452,-4330.4569504208475,-9612.612664061206,cluster_5
453,-4344.1535336371135,-9576.008009635621,cluster_5
454,-4289.2010979254765,-9722.870543693005,cluster_5
455,-4326.203258686707,-9623.98082161573,cluster_5
456,-4332.150057413327,-9608.087769393196,cluster_5
457,-4290.8791607365365,-9718.385855188333,cluster_5
458,-4321.828556296787,-9635.672384881498,cluster_5
459,-4315.613871634937,-9652.281372745045,cluster_5
460,-4330.967110477008,-9611.249241354782,cluster_5
461,-4335.2817937215,-9599.718081602987,cluster_5
462,-4291.2607137869245,-9717.366139735657,cluster_5
463,-4332.49231566273,-9607.173070833278,cluster_5
464,-4323.658544412517,-9630.781670057113,cluster_5
465,-4304.115655379553,-9683.010805472406,cluster_5
466,-4289.002460432206,-9723.401410164031,cluster_5
467,-4291.818079301316,-9715.876558595537,cluster_5
468,-4297.66531613629,-9700.249589423065,cluster_5
469,-4290.711463173686,-9718.83403348501,cluster_5
470,-4295.361580159216,-9706.406413938865,cluster_5
471,-4316.007460157952,-9651.229492020972,cluster_5
472,-4322.54744874118,-9633.751116702371,cluster_5
473,-4306.030279121084,-9677.893898627308,cluster_5
474,-4326.819591347375,-9622.333648470523,cluster_5
475,-4289.385766652776,-9722.377009295466,cluster_5
476,-4299.607818234968,-9695.058176577952,cluster_5
477,-4295.369059448404,-9706.386425245935,cluster_5
478,-4316.4783415265465,-9649.971043143561,cluster_5
479,-4307.630974451149,-9673.61597774204,cluster_5
480,-4368.195619034252,-9511.754595938435,cluster_5
481,-4351.390628281098,-9556.666591100398,cluster_5
482,-4341.404403667515,-9583.355167019272,cluster_5
483,-4341.811819076974,-9582.266333400301,cluster_5
484,-4332.256720561234,-9607.802707957986,cluster_5
485,-4324.667809692619,-9628.08436911581,cluster_5
486,-4320.4092695763275,-9639.465484161292,cluster_5
487,-4334.811678877508,-9600.97448191341,cluster_5
488,-4322.185336196899,-9634.718876642008,cluster_5
489,-4315.325056506685,-9653.053242473106,cluster_5
490,-4309.898252007668,-9667.556589781347,cluster_5
491,-4308.508607011189,-9671.270470394282,cluster_5
492,-4318.386569206497,-9644.871230023236,cluster_5
493,-4319.491535367647,-9641.918164733726,cluster_5
494,-4305.020939704972,-9680.591397699998,cluster_5
495,-4506.630255955111,-9141.782613509891,cluster_5
496,-4500.8855746615045,-9157.13549898631,cluster_5
497,-4497.068098600864,-9167.337853089613,cluster_5
498,-4477.246805350281,-9220.311034667055,cluster_5
499,-4449.495838562421,-9294.476578964199,cluster_5
500,-4443.203116475131,-9311.294124899885,cluster_5
501,-4433.80979628441,-9336.398140555546,cluster_5
502,-4426.209272120976,-9356.710838698062,cluster_5
503,-4417.683964823206,-9379.49505594256,cluster_5
504,-4396.198250127214,-9436.916468941352,cluster_5
505,-4404.9646720774335,-9413.487863356306,cluster_5
506,-4408.338034309687,-9404.47242083212,cluster_5
507,-4395.4545040229905,-9438.904159498594,cluster_5
508,-4389.95305863836,-9453.606987493426,cluster_5
509,-4396.4070912129755,-9436.35833297025,cluster_5
510,-4387.602951168109,-9459.88774163869,cluster_5
511,-4380.5525898811475,-9478.730107972673,cluster_5
512,-4380.292041987269,-9479.42643241112,cluster_5
513,-4383.532983161437,-9470.764890344688,cluster_5
514,-4376.0638897590325,-9490.72633463707,cluster_5
515,-4372.746599165562,-9499.591923513208,cluster_5
516,-4382.020841455983,-9474.806148204163,cluster_5
517,-4374.011517579784,-9496.21137957038,cluster_5
518,-4370.531107684438,-9505.512911161648,cluster_5
519,-4364.175689562027,-9522.498014703726,cluster_5
520,-4368.70182235849,-9510.40174775285,cluster_5
521,-4365.40445740697,-9519.21408457143,cluster_5
522,-4354.3830096672245,-9548.669334790617,cluster_5
523,-4360.377033749448,-9532.65007095788,cluster_5
524,-4359.602241488726,-9534.72073358282,cluster_5
525,-4352.612559891429,-9553.400931072521,cluster_5
526,-4352.377897865943,-9554.02807451509,cluster_5
527,-4353.177731759094,-9551.890487147908,cluster_5
528,-4343.802507556558,-9576.94614056727,cluster_5
529,-4337.008890882293,-9595.10234688054,cluster_5
530,-4337.940385098316,-9592.612892150219,cluster_5
531,-4331.67939252028,-9609.345639731235,cluster_5
532,-4483.3309766516695,-9204.050848864736,cluster_5
533,-4460.674495757853,-9264.601180325004,cluster_5
534,-4446.948888067203,-9301.28340379375,cluster_5
