,x_shift,y_shift,cluster
0,-536.7592297649774,-3344.6138565013175,cluster_5
1,-591.40238384957,-3295.3279232758114,cluster_5
2,-539.4325139289767,-3372.4088630968818,cluster_5
3,-580.3976894980794,-3314.504907131489,cluster_5
4,-569.1774775068122,-3328.59356961376,cluster_5
5,-598.4158696287484,-3302.0162507578707,cluster_5
6,-589.6425530319738,-3316.3069242566294,cluster_5
7,-572.8560097000118,-3310.3582581901883,cluster_5
8,-539.0586886463655,-3362.284770657919,cluster_5
9,-589.3998417427929,-3300.452598071924,cluster_5
10,-546.0714965578793,-3352.933977658499,cluster_5
11,-601.9102542863236,-3291.752862558061,cluster_5
12,-590.6145899997944,-3304.421652597087,cluster_5
13,-608.9085988264444,-3568.8053608816117,cluster_5
14,-631.0167737736098,-3553.0571976936694,cluster_5
15,-643.6375045630665,-3576.9568985212563,cluster_5
16,-630.3489562764817,-3599.7827788083396,cluster_5
17,-629.8955603620036,-3606.029231051121,cluster_5
18,-658.435460867631,-3617.2509846248536,cluster_5
19,-679.2904797702769,-3653.4683981839808,cluster_5
20,-693.673673328814,-3713.087540305519,cluster_5
21,-714.2998937837607,-3705.965772280126,cluster_5
22,-618.4845553939659,-3546.4560474021946,cluster_5
23,-621.1252138157321,-3578.6523902566655,cluster_5
24,-644.2010176239125,-3562.105828797955,cluster_5
25,-619.5913708633531,-3599.6796413966426,cluster_5
26,-641.8380614885564,-3597.6923352449085,cluster_5
27,-631.3025357777645,-3612.2235785451094,cluster_5
28,-641.4939183924707,-3631.468064390386,cluster_5
29,-665.6169201762077,-3637.967220658109,cluster_5
30,-649.1338355749863,-3652.610510574501,cluster_5
31,-646.7204160298538,-3668.78713432303,cluster_5
32,-665.8906208287858,-3674.595977956913,cluster_5
33,-681.3730024516383,-3688.0998727187753,cluster_5
34,-699.0307946324342,-3692.2392339758167,cluster_5
35,-618.8339521674866,-3556.794012507423,cluster_5
36,-667.7211911630948,-3691.20932624101,cluster_5
37,-579.1365122652288,-3342.5673800460445,cluster_5
38,-554.9989380467355,-3380.7160719258422,cluster_5
39,-633.9489243386348,-3288.3137824955465,cluster_5
40,-576.026937306767,-3368.2089254938705,cluster_5
41,-591.9604399499374,-3350.6439067684532,cluster_5
42,-649.8890471496653,-3282.8608223010838,cluster_5
43,-602.5216222319302,-3351.1469063001214,cluster_5
44,-661.2788403291831,-3283.990403172731,cluster_5
45,-569.7248365791146,-3395.251457635812,cluster_5
46,-579.3031304962906,-3385.0651375359535,cluster_5
47,-589.9713664679953,-3372.2093261486925,cluster_5
48,-608.4204192588008,-3353.048127937765,cluster_5
49,-657.1899901999511,-3294.443547300173,cluster_5
50,-598.7300291280612,-3375.369608830147,cluster_5
51,-675.5522627327102,-3278.9689092123936,cluster_5
52,-630.3424431545209,-3332.1123506077456,cluster_5
53,-569.9651714191286,-3411.2948171991175,cluster_5
54,-578.8482643053096,-3400.470034296378,cluster_5
55,-615.2698446040484,-3356.301581525525,cluster_5
56,-590.373254186396,-3393.541282188055,cluster_5
57,-689.5093008741637,-3273.628786339805,cluster_5
58,-659.821422820329,-3311.2579279424663,cluster_5
59,-607.8222185323433,-3382.418362600406,cluster_5
60,-643.8049037246628,-3345.042937512749,cluster_5
61,-653.3428663736977,-3333.0863088759043,cluster_5
62,-619.7536748328639,-3380.0208314821193,cluster_5
63,-697.880832045933,-3282.9766523081794,cluster_5
64,-668.4648556749324,-3324.0079373920144,cluster_5
65,-699.7754383927813,-3291.665668257404,cluster_5
66,-589.0473329263652,-3426.2109081684066,cluster_5
67,-608.470858006794,-3406.308107743559,cluster_5
68,-646.1248735976787,-3365.4513185313153,cluster_5
69,-680.8403829451507,-3325.2860207468093,cluster_5
70,-596.0342995585155,-3436.8170012701744,cluster_5
71,-677.8209325482114,-3343.5088572084373,cluster_5
72,-617.4183953423667,-3420.8294403693044,cluster_5
73,-626.8687827171661,-3410.5472262559406,cluster_5
74,-650.9864766990794,-3384.5428543566686,cluster_5
75,-665.7129079774448,-3371.130173645272,cluster_5
76,-613.8588131142096,-3440.280922387394,cluster_5
77,-700.2856660933179,-3348.922671365502,cluster_5
78,-630.861727605255,-3430.7196827418043,cluster_5
79,-621.1465115245029,-3443.6032029239354,cluster_5
80,-608.4903420058765,-3462.1104400669815,cluster_5
81,-737.2038688847491,-3308.9453924595127,cluster_5
82,-719.6970217664585,-3331.689537225122,cluster_5
83,-660.1230017309845,-3409.0193890786345,cluster_5
84,-688.799230379561,-3379.699913551174,cluster_5
85,-685.1387598079925,-3387.447148253978,cluster_5
86,-639.8837677186982,-3443.2346662067075,cluster_5
87,-697.9447563153925,-3378.456977656476,cluster_5
88,-741.5030367558617,-3328.501666443948,cluster_5
89,-727.0622097423073,-3343.380682872464,cluster_5
90,-721.5266350467263,-3359.961839240076,cluster_5
91,-637.7122091522741,-3456.837159251036,cluster_5
92,-654.9524044657953,-3440.6142569350154,cluster_5
93,-632.7252084303283,-3480.8785391434035,cluster_5
94,-645.2391528099536,-3468.5349397121795,cluster_5
95,-714.0986840971375,-3396.917832227593,cluster_5
96,-679.3327054079908,-3438.7909320721114,cluster_5
97,-631.0817210437194,-3502.505334724755,cluster_5
98,-674.6358715632509,-3447.787843499945,cluster_5
99,-669.0300531260373,-3462.1355590077096,cluster_5
100,-641.5824462862888,-3499.8207501077363,cluster_5
101,-684.3988365301179,-3451.4467797717166,cluster_5
102,-729.8571348222657,-3401.483534556623,cluster_5
103,-636.5501188503636,-3515.2393537040643,cluster_5
