,x_shift,y_shift,cluster
0,-1930.613072705677,-7874.7158958629325,cluster_5
1,-1885.1631668742114,-7926.365362602922,cluster_5
2,-1836.999502897153,-7981.098755668324,cluster_5
3,-1779.4311765957214,-8046.519647091253,cluster_5
4,-1965.9803854856168,-7834.524330848827,cluster_5
5,-1988.3805358690304,-7809.068704461194,cluster_5
6,-1949.0086838487825,-7853.811044939351,cluster_5
7,-1948.0733533394148,-7854.8739585175135,cluster_5
8,-1905.3347489047737,-7903.442290791864,cluster_5
9,-1868.5177600443196,-7945.28127388384,cluster_5
10,-1864.5473120227591,-7949.793307941576,cluster_5
11,-2025.3518979494502,-7767.054290983956,cluster_5
12,-2009.254781181919,-7785.347123100645,cluster_5
13,-2037.6276011050318,-7753.104129586586,cluster_0
14,-2043.8773633467856,-7746.001873132298,cluster_0
15,-2150.0772431558494,-7625.315876986809,cluster_5
16,-2130.810180655366,-7647.211048947915,cluster_5
17,-2160.0225152202297,-7614.014027416116,cluster_5
18,-2058.7755828093773,-7729.071473023845,cluster_5
19,-2172.5469099061966,-7599.781251903443,cluster_5
20,-2065.809867529256,-7721.0776818809945,cluster_5
21,-2148.505085318071,-7627.102483855774,cluster_5
22,-2069.09776875136,-7717.341296915861,cluster_5
23,-2126.0014001587356,-7652.675767604133,cluster_5
24,-2086.298285630128,-7697.7945562089635,cluster_5
25,-2119.0319426340293,-7660.595888846032,cluster_5
26,-2053.6492988271175,-7734.897003994653,cluster_1
27,-2170.650816862174,-7601.935980121722,cluster_5
28,-2185.123220686768,-7585.489478719544,cluster_5
29,-2161.9712499920165,-7611.799476913994,cluster_5
30,-2111.0918213970344,-7669.619076468519,cluster_5
31,-2147.06138381302,-7628.743112400619,cluster_5
32,-2080.7449290708555,-7704.1054142769,cluster_5
33,-2099.539538256981,-7682.7471402763,cluster_5
34,-2172.937597887004,-7599.337272416549,cluster_5
35,-2072.6402508247206,-7713.31560518608,cluster_5
36,-2186.225799404339,-7584.236503564599,cluster_5
37,-2103.973989693953,-7677.707810759242,cluster_5
38,-2078.5902832854767,-7706.553962932667,cluster_5
39,-2117.1392839462715,-7662.746714247211,cluster_5
40,-2071.461060797534,-7714.655641759866,cluster_5
41,-2127.8999484472993,-7650.518249235492,cluster_5
42,-2147.2510727517088,-7628.527549082048,cluster_5
43,-2095.924105303878,-7686.85573369681,cluster_5
44,-2179.4830994909576,-7591.89893649032,cluster_5
45,-2052.7165387235473,-7735.95699655271,cluster_1
46,-2158.6011393727304,-7615.629284988544,cluster_5
47,-2183.6908966258825,-7587.117177888337,cluster_5
48,-2099.398902430915,-7682.906959428573,cluster_5
49,-2130.044808137612,-7648.080821539876,cluster_5
50,-2064.540344948936,-7722.52037275325,cluster_5
51,-2083.713537324883,-7700.7318752018355,cluster_5
52,-2091.1622130755827,-7692.267168325008,cluster_5
53,-2115.9025444542576,-7664.152150278161,cluster_5
54,-2106.1604248657877,-7675.223136509188,cluster_5
55,-2173.7760689353886,-7598.38443034276,cluster_5
56,-2090.830654798718,-7692.643952564272,cluster_5
57,-2166.4999950763377,-7606.6529916941145,cluster_5
58,-2134.6688424877907,-7642.826049192057,cluster_5
59,-2057.4023126877055,-7730.632063044369,cluster_5
60,-2100.5360854401224,-7681.614659809094,cluster_5
61,-2159.5076410502174,-7614.599132617828,cluster_5
62,-2091.1696825201234,-7692.258680016391,cluster_5
63,-2123.4626046387425,-7655.560865655948,cluster_5
64,-2073.775640280096,-7712.025343768822,cluster_5
65,-2125.149013571542,-7653.644423355548,cluster_5
66,-2115.4094120964396,-7664.71254799181,cluster_5
67,-2096.035453866742,-7686.729196715291,cluster_5
68,-2047.286685358055,-7742.12750506474,cluster_5
69,-2119.0003706366174,-7660.631767398483,cluster_5
70,-2125.3339353912747,-7653.434277411281,cluster_5
71,-2150.3042163572964,-7625.057943673096,cluster_5
72,-2137.028219859749,-7640.14484268853,cluster_5
73,-2086.8134232360503,-7697.209151637559,cluster_5
74,-2073.772332840994,-7712.029102356717,cluster_5
75,-2044.0760427285459,-7745.7760930358945,cluster_5
76,-1997.5481088628226,-7798.6506354296525,cluster_5
77,-2030.9739374440874,-7760.665381335475,cluster_0
78,-2049.113277997326,-7740.051757402701,cluster_0
79,-2158.6456948111636,-7615.5786519983685,cluster_5
80,-2144.858906530222,-7631.246016973959,cluster_5
81,-2169.6117498170834,-7603.11678034131,cluster_5
82,-2056.441170473795,-7731.724309153609,cluster_5
83,-2121.0877425360286,-7658.259669073518,cluster_5
84,-2105.4913426820326,-7675.983484355108,cluster_5
85,-2141.2831948047437,-7635.309471022065,cluster_5
86,-2181.7606117931327,-7589.310761801085,cluster_5
87,-2050.0139497723467,-7739.028230158001,cluster_1
88,-2128.011518559664,-7650.391460484177,cluster_5
89,-2115.917823081397,-7664.134787581147,cluster_5
90,-2093.373706965992,-7689.754017240341,cluster_5
91,-2079.4440074468866,-7705.583787156212,cluster_5
92,-2090.425341961374,-7693.104551800479,cluster_5
93,-2181.594253015729,-7589.499812624915,cluster_5
94,-2134.458234722202,-7643.065384754694,cluster_5
95,-2155.628457243106,-7619.007453633204,cluster_5
96,-2108.5414743809843,-7672.517301689697,cluster_5
97,-2097.9006867727408,-7684.60953808942,cluster_5
98,-2059.108745424591,-7728.692865607643,cluster_1
99,-2139.715617597473,-7637.090872442995,cluster_5
100,-2159.7703686397103,-7614.30056786512,cluster_5
101,-2061.7143876690848,-7725.731802653138,cluster_4
102,-2178.2202131362665,-7593.3340859274795,cluster_5
103,-2091.65630667667,-7691.7056782504105,cluster_5
104,-2183.119465066284,-7587.766555148679,cluster_5
105,-2172.44375377638,-7599.898478969122,cluster_5
106,-2138.9427673602077,-7637.969142747285,cluster_5
107,-2108.6421229244042,-7672.402924255889,cluster_5
108,-2152.490960637576,-7622.572918150889,cluster_5
109,-2167.3436443121864,-7605.694265106016,cluster_5
110,-2086.958066771865,-7697.044778106844,cluster_5
111,-2121.182705161182,-7658.151753141467,cluster_5
112,-2052.1098463349267,-7736.6464443694695,cluster_1
113,-2143.93165910626,-7632.299744899408,cluster_5
114,-2169.2298038942686,-7603.550825316233,cluster_5
115,-2147.3801594572387,-7628.380854399587,cluster_5
116,-2072.5518813830004,-7713.41602859637,cluster_5
117,-2122.260633105762,-7656.9267912300365,cluster_5
118,-2084.0966829600447,-7700.296466868686,cluster_5
119,-2109.7376609531057,-7671.157950169791,cluster_5
120,-2063.4856041783555,-7723.718984661301,cluster_5
121,-2133.9158648202974,-7643.681736223343,cluster_5
122,-2150.068151195925,-7625.326209128825,cluster_5
123,-2046.8710407326043,-7742.599845388996,cluster_1
124,-2059.101988841218,-7728.700543817792,cluster_5
125,-2077.8910749294473,-7707.348546289187,cluster_5
126,-2154.977832976121,-7619.746825823819,cluster_5
127,-2164.5469410802234,-7608.872450581175,cluster_5
128,-2142.705702128761,-7633.692927634897,cluster_5
129,-2082.244889958408,-7702.400852329946,cluster_5
130,-2106.200294851022,-7675.177828088003,cluster_5
131,-2157.4763714298933,-7616.907476073675,cluster_5
132,-2142.000913338876,-7634.4938526202395,cluster_5
133,-2174.8987645869915,-7597.1085942182235,cluster_5
134,-2168.602369004281,-7604.263844999972,cluster_5
135,-1755.788008786338,-8073.387843780746,cluster_5
136,-1690.2868377552415,-8147.823653772211,cluster_5
137,-1617.983296351745,-8229.989706453402,cluster_5
138,-1498.2236440798104,-8366.085085831057,cluster_5
139,-1442.4478303037215,-8429.4689583787,cluster_5
140,-1436.118217708853,-8436.66195711467,cluster_5
141,-1432.7410462482842,-8440.499789159354,cluster_5
142,-1722.8904372868128,-8110.772784275272,cluster_5
143,-1648.5590955143987,-8195.243237940222,cluster_5
144,-1592.8812492139234,-8258.51577983094,cluster_5
145,-1563.6344271977036,-8291.75199304948,cluster_5
146,-1538.7203131214135,-8320.064498494734,cluster_5
147,-1527.0319862312535,-8333.347163000091,cluster_5
148,-1518.6466214655443,-8342.876327266684,cluster_5
149,-1520.56599468936,-8340.695143352845,cluster_5
150,-1506.1763353815543,-8357.047613533405,cluster_5
151,-1478.900315370752,-8388.044198951451,cluster_5
152,-1464.5435560298388,-8404.359281469382,cluster_5
153,-2133.501229295477,-7644.152929801342,cluster_5
154,-2116.402393421817,-7663.5841197805685,cluster_5
155,-2065.5252435038105,-7721.401129836864,cluster_5
156,-2155.0112527617785,-7619.70884743693,cluster_5
157,-2075.1536791638173,-7710.459334506776,cluster_5
158,-2061.640830307724,-7725.815393552164,cluster_5
159,-2143.5383456821514,-7632.746707951262,cluster_5
160,-2137.606204706532,-7639.488018244694,cluster_5
161,-2122.2296530773433,-7656.9619970664,cluster_5
162,-2091.701300230905,-7691.6545473835695,cluster_5
163,-2110.8527966206275,-7669.8907052433915,cluster_5
164,-2038.6495110367186,-7751.942826783811,cluster_5
165,-2103.878774873823,-7677.81601328674,cluster_5
166,-2052.966172226069,-7735.673311976256,cluster_5
167,-2033.9923221685094,-7757.2352760672575,cluster_5
168,-2153.2815880696367,-7621.674445766646,cluster_5
169,-2065.757667515329,-7721.13700219935,cluster_5
170,-2120.1487843226223,-7659.326705190015,cluster_5
171,-2143.439960135043,-7632.858513706414,cluster_5
172,-2129.31319413821,-7648.912230807669,cluster_5
173,-2058.5506036315637,-7729.3271403206,cluster_5
174,-2114.2660967353936,-7666.01181644206,cluster_5
175,-2133.281430949874,-7644.402709578287,cluster_5
176,-2030.6800146254213,-7760.999396479601,cluster_5
177,-2139.7647388937276,-7637.035050792526,cluster_5
178,-2134.6470070910304,-7642.85086303002,cluster_5
179,-2069.419226869024,-7716.97599054057,cluster_5
180,-2078.2216516522503,-7706.972877492143,cluster_5
181,-2031.3687354356723,-7760.216731214813,cluster_5
182,-2084.056916229364,-7700.341657950957,cluster_5
183,-2053.1268438778147,-7735.490724026267,cluster_5
184,-2095.979091673572,-7686.793246951883,cluster_5
185,-2060.391243640907,-7727.235429167328,cluster_5
186,-2111.3304995452645,-7669.347841603385,cluster_5
187,-2120.927701771705,-7658.44154008035,cluster_5
188,-2033.5774417081138,-7757.7067479910875,cluster_5
189,-2099.5453414001013,-7682.740545559719,cluster_5
190,-2120.34223723657,-7659.106864473914,cluster_5
191,-2056.6836975461797,-7731.448700354657,cluster_5
192,-2107.1110938632487,-7674.142792207769,cluster_5
193,-2047.8240612354425,-7741.516828826841,cluster_5
194,-2110.8740466019367,-7669.866556674043,cluster_5
195,-2130.397109401258,-7647.680464882007,cluster_5
196,-2108.797737197336,-7672.226083532745,cluster_5
197,-2062.517264297656,-7724.819410229765,cluster_5
198,-2029.64875309176,-7762.171326482726,cluster_5
199,-2069.985796855286,-7716.332137992892,cluster_5
200,-2028.1663316247896,-7763.855956557359,cluster_5
201,-2112.2350354366495,-7668.319923160375,cluster_5
202,-2074.670465757984,-7711.008460281106,cluster_5
203,-2040.7089561517541,-7749.602464575663,cluster_5
204,-2034.373094313687,-7756.802564978244,cluster_5
205,-2044.211651343157,-7745.6219868281505,cluster_5
206,-2059.5666025667983,-7728.172554799392,cluster_5
207,-2049.709507654084,-7739.374199479032,cluster_5
208,-2081.1689729336867,-7703.623529023478,cluster_5
209,-2043.7039922983,-7746.1988927308785,cluster_5
210,-2083.8126471368078,-7700.619246389058,cluster_5
211,-2067.0758152400167,-7719.639053505746,cluster_1
212,-2108.7131687704546,-7672.322187453569,cluster_5
213,-2083.741536494992,-7700.700056825563,cluster_5
214,-2055.5433426568325,-7732.74460451225,cluster_5
215,-2094.294258152201,-7688.70789894802,cluster_5
216,-2085.6975089100156,-7698.4772814348125,cluster_5
217,-2033.5976735532652,-7757.683756436009,cluster_5
218,-2129.081418150695,-7649.175622027943,cluster_5
219,-2061.5058070345767,-7725.968834575373,cluster_5
220,-2117.3136015752802,-7662.548618950489,cluster_5
221,-2095.8919550220407,-7686.8922694141465,cluster_5
222,-2105.8651855501057,-7675.558647726136,cluster_5
223,-2084.8232195158575,-7699.470827629432,cluster_5
224,-2045.6709656001449,-7743.963615885447,cluster_5
225,-2143.553222342607,-7632.729802050901,cluster_5
226,-2092.4391763613958,-7690.816021803312,cluster_5
227,-2119.109242464002,-7660.508044989722,cluster_5
228,-2106.1331887225642,-7675.254087778456,cluster_5
229,-2045.031485560744,-7744.690323728329,cluster_5
230,-2074.6444225509467,-7711.038055892605,cluster_5
231,-2087.5727412477177,-7696.346259412126,cluster_5
232,-2027.5435271769231,-7764.563714186932,cluster_5
233,-2115.6434821229905,-7664.446549815796,cluster_5
234,-2053.154963417047,-7735.45876886201,cluster_5
235,-2084.651242257101,-7699.666263319424,cluster_5
236,-2077.3943686236225,-7707.913005452587,cluster_5
237,-2085.6510532780253,-7698.530073813046,cluster_5
238,-2092.133800971737,-7691.163051697937,cluster_5
239,-2093.9733918736993,-7689.072532754763,cluster_5
240,-2036.2907059528534,-7754.62338293671,cluster_5
241,-2055.0030284947306,-7733.358619829422,cluster_5
242,-2063.9260958216955,-7723.218408079992,cluster_5
243,-2078.1545881856496,-7707.04908870148,cluster_5
244,-2030.8950723228124,-7760.755003995495,cluster_5
245,-2100.6384473747726,-7681.498335270188,cluster_5
246,-2016.704220091975,-7776.881548966272,cluster_5
247,-2071.8086972584097,-7714.260586203752,cluster_5
248,-2057.9538244078894,-7730.005322774456,cluster_5
249,-2094.440369368205,-7688.5418575392805,cluster_5
250,-2037.0903963933506,-7753.714611311047,cluster_5
251,-2073.6698435481426,-7712.145571626026,cluster_5
252,-2077.524275424512,-7707.7653788102625,cluster_5
253,-2060.32145064657,-7727.31474222362,cluster_5
254,-2048.512571063172,-7740.7344033234895,cluster_5
255,-2057.204622937071,-7730.856718519743,cluster_5
256,-2032.285697707895,-7759.174691379646,cluster_5
257,-2036.157912238692,-7754.7742902795835,cluster_5
258,-2039.330539876634,-7751.168902706903,cluster_1
259,-2062.834498676754,-7724.458903728986,cluster_5
260,-2146.472488082627,-7629.4123360191015,cluster_5
261,-2136.773710850292,-7640.43406781185,cluster_5
262,-2131.23853121469,-7646.724269546239,cluster_5
263,-2116.000679497757,-7664.040629196377,cluster_5
264,-2151.2197141978004,-7624.017568024377,cluster_5
265,-2128.7985283039457,-7649.497099255749,cluster_5
266,-2123.6021350541746,-7655.402302697033,cluster_5
267,-2102.766254469838,-7679.080286216507,cluster_5
