9.259697914123535156e+00 0.000000000000000000e+00 -3.611114257812500000e+03
0.000000000000000000e+00 9.259606361389160156e+00 -2.750623046875000000e+04
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
