,EntityID,fov,volume,center_x,center_y,min_x,min_y,max_x,max_y,anisotropy,transcript_count,perimeter_area_ratio,solidity,cluster,Cell_ID
6955,3071551700096200097,,824.836797714433,2418.2541353403026,9966.442982275772,2413.843205346285,9960.420685518297,2424.495484588296,9972.731086324082,1.2832976851107876,0,0.4660676637407501,0.9155722500209748,18,3071551700096200097	
6956,3071551700096200099,,171.62597123122436,2334.605741465463,9963.528013691552,2331.896832502587,9961.423543334124,2337.380857544065,9965.595781043445,1.106412263286007,0,0.912851356676952,1.0,18,3071551700096200099	
6957,3071551700096200101,,1108.1359055098287,2251.290816836878,9967.677917111265,2245.2872403171555,9962.239939591947,2257.596283166919,9973.877815922497,1.247615521978591,1,0.3567658976270676,0.9939928577837144,18,3071551700096200101	
6958,3071551700096200110,,936.8331168709828,2283.9189512524267,9974.708421880858,2278.817900097647,9969.01128392088,2289.4123498994027,9980.554588759314,1.4813567612687557,1,0.4014274583303562,0.9832445121840308,18,3071551700096200110	
6959,3071551700096200113,,1093.2594254502378,2486.544243518391,9975.707129684712,2480.3991499446915,9970.038828840989,2492.791737334664,9981.262706745343,1.157243592673493,0,0.367033837041976,0.9798382914348084,18,3071551700096200113	
6960,3071551700096200116,,559.2650038678414,2369.395833410737,9976.929627954689,2365.1874298767543,9972.895040296758,2373.813273362111,9981.36746786879,1.0092558653884875,0,0.5130769214774576,0.97961422483009,18,3071551700096200116	
6961,3071551700096200121,,544.4549808750907,2386.1276527086425,9981.7527826428,2381.4373568146298,9977.606244458828,2390.549211017104,9985.79072257707,1.1807228392700997,0,0.5147463002483946,0.9902482609428326,18,3071551700096200121	
6962,3071551700096200122,,465.5592154936029,2452.2850672181617,9981.156615473796,2446.795976736484,9977.382502114984,2456.498801849502,9984.914360356126,1.335255297229418,0,0.6487438540006741,0.8621949385441545,18,3071551700096200122	
6963,3071551700096200123,,231.58998253851385,2330.518552290226,9982.570182882004,2327.9658828355314,9979.041171712875,2333.2012144354367,9985.994116729704,2.228603469994456,0,0.8558347757075816,1.0,18,3071551700096200123	
6964,3071551700096200124,,307.2807495587989,2377.4667612768167,9983.44879130213,2374.359536074015,9980.05814033108,2380.8185597693428,9986.583300762515,1.3571785605652933,0,0.6880555514336689,0.9963341449816484,18,3071551700096200124	
6965,3071551700096200126,,465.2929980912922,2280.7801782441547,9985.357873948788,2277.1337784741595,9981.493276786992,2285.1287338882616,9989.77408948026,1.0293443805345404,0,0.5627634492937782,0.9806644737730036,18,3071551700096200126	
6966,3071551700096200128,,142.03151147120047,2240.9922574196494,9984.361640876265,2238.4061396474776,9982.372202785398,2243.308912394434,9986.73846764129,1.6688301164904875,0,1.0627731925881978,0.9558190539021676,18,3071551700096200128	
6967,3071551700096200131,,268.39899439421333,2238.6705716219835,9987.11249105714,2235.3594146899186,9984.061635456948,2242.4696016779567,9989.786704769498,1.8118567710390976,0,0.7828523227229506,1.0,18,3071551700096200131	
6968,3071551700096200134,,439.2397963822424,2388.595413262107,9992.806895451266,2383.804614202334,9988.320209998448,2393.281610052838,9996.899981683611,1.930136098777686,0,0.6573635323285849,0.8979668831990372,18,3071551700096200134	
6969,3071551700096200136,,249.8605879271053,2397.366416374141,9992.428093094944,2394.3579818344506,9989.073381361628,2400.9408629068307,9996.216638271157,1.7761587567826853,0,0.9377529605015456,0.8326428231277596,18,3071551700096200136	
6970,3071551700096200141,,322.19707077365547,2402.884537442839,9995.382477625548,2400.9970025195976,9990.587671864052,2405.45080380352,9999.61628734764,2.008118457712411,0,0.7365129457979952,0.9990738226407616,18,3071551700096200141	
6971,3071551700096200142,,329.01532528543873,2209.711727559544,9993.988135034071,2206.2653766709423,9990.507317566357,2213.234595107395,9997.630227711596,1.2287070753511715,0,0.6935886550574175,0.9468475838305284,18,3071551700096200142	
6972,3071551700096200143,,194.629812350016,2391.295473048634,9996.265634504452,2388.43104212792,9993.68925368073,2394.074233100112,9998.697898939625,1.164112747956128,0,0.8596221724443939,1.0,18,3071551700096200143	
6973,3071551700096200147,,425.0746243242009,2335.616576021035,9995.897591955989,2331.402462038778,9991.760269046888,2339.6249501574307,9999.219521142037,1.0252502599101778,0,0.6060702325161372,0.968570192052136,18,3071551700096200147	
