,x_shift,y_shift,cluster
0,-3609.4134868933397,-8696.082776452866,cluster_5
1,-3564.3496225438184,-8692.618605453948,cluster_0
2,-3553.570008356051,-8693.517570219654,cluster_0
3,-3543.1516450919094,-8695.022841197295,cluster_0
4,-3520.1394383867632,-8705.97994011455,cluster_1
5,-3509.0807139797075,-8713.358429563159,cluster_1
6,-3495.6934800218696,-8701.857134479766,cluster_5
7,-3507.1958886400735,-8723.655846497391,cluster_1
8,-3497.274408944409,-8720.572604047813,cluster_1
9,-3485.9359710258755,-8705.91362624344,cluster_5
10,-3472.719026404587,-8695.975617898635,cluster_5
11,-3496.2082308936688,-8731.004979539584,cluster_1
12,-3482.324516764247,-8708.215244308558,cluster_5
13,-3491.3471392282886,-8729.299971567976,cluster_5
14,-3476.1911604347606,-8702.271531945433,cluster_5
15,-3492.871079699612,-8738.82199498425,cluster_1
16,-3468.7310566845804,-8704.814141074068,cluster_5
17,-3459.149501487579,-8689.515517134727,cluster_5
18,-3475.917910245757,-8722.744387043917,cluster_2
19,-3487.277584132539,-8742.258523497683,cluster_1
20,-3471.5580455511013,-8717.96172687672,cluster_5
21,-3475.359640779905,-8733.153261499194,cluster_3
22,-3480.7407709026656,-8737.26427711221,cluster_1
23,-3462.0231309840137,-8703.282312945184,cluster_5
24,-3449.104432870818,-8700.854910389366,cluster_5
25,-3442.171636749814,-8690.81983486251,cluster_5
26,-3435.5487484204396,-8684.534977237723,cluster_5
27,-3457.4381825581972,-8728.543077663331,cluster_5
28,-3583.675425101157,-8692.952188461562,cluster_5
29,-3563.7857968975736,-8699.444061580816,cluster_5
30,-3532.1688369776357,-8697.317247945442,cluster_0
31,-3523.2249437558617,-8699.761798769356,cluster_0
32,-3512.135366874308,-8705.527081836542,cluster_3
33,-3499.8114802085556,-8712.098992259485,cluster_3
34,-3492.768407890542,-8709.360032190356,cluster_4
35,-3483.019247911702,-8698.802446367388,cluster_2
36,-3490.2626800350918,-8718.37471165465,cluster_2
37,-3480.750346597809,-8694.155975032665,cluster_5
38,-3498.313603347665,-8725.497968710224,cluster_5
39,-3487.067645767116,-8712.767691168247,cluster_5
40,-3487.106838885363,-8727.25809429776,cluster_1
41,-3477.8429729021377,-8712.884526945772,cluster_5
42,-3481.432818715243,-8718.338989084998,cluster_2
43,-3476.0155390340115,-8706.928588168623,cluster_5
44,-3467.344011849229,-8690.89374425992,cluster_5
45,-3487.43114188433,-8733.004305111319,cluster_5
46,-3458.389782513164,-8696.588042351452,cluster_5
47,-3467.235589472396,-8714.447453428307,cluster_5
48,-3449.9974266068107,-8688.603963466547,cluster_5
49,-3460.8031545388462,-8710.450385492828,cluster_5
50,-3472.1096103128443,-8742.733768384223,cluster_3
51,-3463.5579534612666,-8724.504420376279,cluster_5
52,-3454.989895787119,-8702.651448328152,cluster_5
53,-3458.925442169934,-8719.672724929136,cluster_5
54,-3464.202218987197,-8733.86944918063,cluster_2
55,-3449.704448981792,-8711.229122486133,cluster_5
56,-3440.772987100408,-8700.337841580425,cluster_5
57,-3434.49270991941,-8690.151699346823,cluster_5
58,-3443.07327208141,-8708.36502150322,cluster_5
59,-3435.1901712897234,-8695.195870604051,cluster_5
60,-3620.822033685722,-8696.034002411374,cluster_5
61,-3735.082696977641,-9139.980396088027,cluster_5
62,-3731.1547337310853,-9137.255425745556,cluster_5
63,-3727.792758885612,-9143.859947849973,cluster_5
64,-3719.203748939617,-9158.722019292967,cluster_5
65,-3711.1963049425635,-9162.705580514983,cluster_5
66,-3709.3486909574576,-9169.796598504021,cluster_5
67,-3701.557169984771,-9162.34959433265,cluster_5
68,-3703.2403346052415,-9166.113700494168,cluster_5
69,-3701.616702849025,-9178.09597196512,cluster_5
70,-3695.2611424847164,-9172.699647149884,cluster_5
71,-3684.98584689361,-9178.45130954559,cluster_5
72,-3750.030564814472,-9114.38367291446,cluster_5
73,-3742.2408674467697,-9123.996170263794,cluster_5
74,-3736.7903986296187,-9130.434121520311,cluster_5
75,-3726.2308472613536,-9150.346201488099,cluster_5
76,-3722.2151480024827,-9161.052436054515,cluster_5
77,-3712.561245367524,-9155.756591636211,cluster_5
78,-3714.452367167879,-9168.411079960524,cluster_5
79,-3709.1237496786175,-9175.608945113221,cluster_5
80,-3703.9481758142792,-9171.368368693385,cluster_5
81,-3689.976164340109,-9165.780475923148,cluster_5
82,-3698.5934048064705,-9183.138028000238,cluster_5
83,-3689.621180931313,-9192.435266259583,cluster_5
84,-3678.0642668923583,-9174.383057704306,cluster_5
85,-3682.4102331252534,-9188.219293357524,cluster_5
86,-3449.1298203687584,-8727.648229869743,cluster_5
87,-3459.2665861378314,-8746.481398666027,cluster_2
88,-3454.8275124609977,-8747.126882539622,cluster_5
89,-3441.4536062931656,-8721.13894756282,cluster_5
90,-3450.721474332407,-8761.457561222129,cluster_2
91,-3422.3874980783394,-8708.709114129299,cluster_5
92,-3417.5770814729053,-8696.883702153837,cluster_5
93,-3423.363277768632,-8717.101749438307,cluster_5
94,-3437.3700319154036,-8739.04434974474,cluster_5
95,-3438.7921172603556,-8746.665057067601,cluster_5
96,-3406.4816608904935,-8687.42068639633,cluster_5
97,-3425.3201270902564,-8724.328402331037,cluster_5
