,x_shift,y_shift,cluster
182,-6424.998153444538,-6850.387424521585,cluster_5
183,-6435.489255572819,-6820.990762336288,cluster_5
184,-6406.230038880829,-6902.976744207739,cluster_1
185,-6418.08698066429,-6869.752921972749,cluster_2
186,-6406.7316802709975,-6901.571116628803,cluster_1
187,-6440.77587818161,-6806.177346449998,cluster_3
188,-6410.152836460137,-6891.984843275868,cluster_1
189,-6433.684515529484,-6826.047746124788,cluster_2
190,-6398.571643016161,-6924.436003050337,cluster_5
191,-6405.105188302655,-6906.128639218501,cluster_5
192,-6487.963180216508,-6673.955854332785,cluster_5
193,-6493.026576758657,-6659.767930524617,cluster_5
194,-6486.343315871081,-6678.494805947805,cluster_5
195,-6496.101085599559,-6651.152982669134,cluster_5
196,-6489.927114189641,-6668.4528001391955,cluster_5
197,-6479.5698981346495,-6697.474305966304,cluster_5
198,-6470.684869052002,-6722.370660539484,cluster_5
199,-6470.764369416715,-6722.147896016127,cluster_5
200,-6483.173628833264,-6687.376448500178,cluster_5
201,-6477.385663439819,-6703.594655255844,cluster_5
202,-6464.2774837119005,-6740.324517058164,cluster_5
203,-6460.926321486631,-6749.714663361169,cluster_5
204,-6463.600690921044,-6742.22092877916,cluster_5
205,-6454.606382993893,-6767.4234888621695,cluster_5
206,-6436.448345532131,-6818.303337965194,cluster_5
207,-6425.645041710347,-6848.574806973009,cluster_2
208,-6430.8852800493205,-6833.8913624370925,cluster_2
209,-6429.153789219771,-6838.743097781084,cluster_2
210,-6416.35873669675,-6874.595559425548,cluster_2
211,-6501.012201637107,-6637.39175745721,cluster_5
212,-6498.161281790992,-6645.380196289358,cluster_5
213,-6393.824193946269,-6937.738624151823,cluster_5
214,-6508.209553080773,-6617.224371187283,cluster_5
215,-6503.44360702947,-6630.578821878007,cluster_0
216,-6507.89124033266,-6618.116301530836,cluster_0
217,-6506.336500211191,-6622.472771382897,cluster_5
218,-6500.3929160218095,-6639.127030816147,cluster_5
219,-6498.822809125931,-6643.526559240194,cluster_5
220,-6465.531415539247,-6736.810929078448,cluster_5
221,-6455.204526207978,-6765.7474577085395,cluster_5
222,-6425.644259009929,-6848.5770001439005,cluster_5
223,-6411.517714284219,-6888.16037833137,cluster_5
224,-6400.261265020413,-6919.701586525505,cluster_5
225,-6255.957771856272,-7324.048145050465,cluster_5
226,-6184.087900089532,-7525.431595120218,cluster_5
227,-6159.14912972182,-7595.311441760927,cluster_5
228,-6246.302125268739,-7351.103813505849,cluster_5
229,-6235.020320644098,-7382.716068856696,cluster_5
230,-6220.984908161869,-7422.044089337896,cluster_5
231,-6203.501697500525,-7471.0330355364495,cluster_5
232,-6194.0021675640855,-7497.651256295906,cluster_5
233,-6188.499665797017,-7513.06957780709,cluster_5
234,-6172.725974065028,-7557.268355170078,cluster_5
235,-6163.577962724524,-7582.9016009202205,cluster_5
236,-6147.810621641966,-7627.082583403921,cluster_5
237,-6139.470158957232,-7650.453032095982,cluster_5
238,-6138.483301659256,-7653.218262122244,cluster_5
239,-6140.631822393203,-7647.1979853732755,cluster_5
240,-6125.999087312278,-7688.199737597314,cluster_5
241,-6132.68136706633,-7669.475611365815,cluster_5
242,-6120.665296044584,-7703.145322736612,cluster_5
243,-6119.3406441727875,-7706.85707228515,cluster_5
244,-6179.811884698073,-7537.413232361457,cluster_5
245,-6114.459750333009,-7720.533613187699,cluster_5
246,-6167.623796078165,-7571.5649467821995,cluster_5
247,-6112.496356456705,-7726.035153999392,cluster_5
248,-6170.654343702578,-7563.0731807444645,cluster_5
249,-6161.422164734139,-7588.942268953777,cluster_5
250,-6172.679173332371,-7557.399493472913,cluster_5
251,-6159.543248304435,-7594.207099176857,cluster_5
252,-6147.144554774101,-7628.948940481377,cluster_5
253,-6163.115991846634,-7584.196069477548,cluster_5
254,-6157.029131373545,-7601.251797170263,cluster_5
255,-6134.912407127423,-7663.224110789814,cluster_5
256,-6110.5581322104135,-7731.46616808265,cluster_5
257,-6169.4749526033,-7566.377901383526,cluster_5
258,-6178.187641510336,-7541.964453740569,cluster_5
259,-6175.21835501304,-7550.284562631423,cluster_5
260,-6166.52121724879,-7574.654435091765,cluster_5
261,-6165.475044502396,-7577.585870363022,cluster_5
262,-6115.859972340804,-7716.610111839199,cluster_5
263,-6166.4356664054485,-7574.894153398824,cluster_5
264,-6153.79750665989,-7610.306992597336,cluster_5
265,-6151.2521215346915,-7617.4393058416435,cluster_5
266,-6147.850744728858,-7626.970156242617,cluster_5
267,-6158.69697336963,-7596.578409461532,cluster_5
268,-6161.523634994046,-7588.657943540119,cluster_5
269,-6153.771487725095,-7610.379899125863,cluster_5
270,-6108.537071174548,-7737.129295540635,cluster_5
271,-6164.301566370267,-7580.87402253333,cluster_5
272,-6388.910140611761,-6951.508079836146,cluster_5
273,-6382.00418117755,-6970.858969196527,cluster_5
274,-6246.175495472985,-7351.458637363519,cluster_5
275,-6250.222394503954,-7340.118997137283,cluster_5
276,-6234.137390643757,-7385.190088710468,cluster_5
277,-6246.247371263726,-7351.257237328149,cluster_5
278,-6220.865105413251,-7422.379783422935,cluster_5
279,-6221.853390229688,-7419.610553409118,cluster_5
280,-6202.053653704455,-7475.090536243435,cluster_5
281,-6190.528980872068,-7507.383322063952,cluster_5
282,-6185.695570318303,-7520.926812110515,cluster_5
283,-6171.642008405655,-7560.305688323394,cluster_5
284,-6372.437937718112,-6997.6641250248485,cluster_5
285,-6325.648076082208,-7128.771966640413,cluster_5
286,-6312.859721765835,-7164.605659530587,cluster_5
287,-6282.990474211452,-7248.300982419321,cluster_5
288,-6271.786287238671,-7279.695748714831,cluster_5
289,-6265.229582733216,-7298.068005989508,cluster_5
290,-6256.179220003314,-7323.427634803729,cluster_5
291,-6261.844042695459,-7307.554480869628,cluster_5
292,-6251.906435659139,-7335.400218467534,cluster_5
293,-6245.380547366931,-7353.686126967828,cluster_5
294,-6235.662304789222,-7380.917192931963,cluster_5
295,-6212.936118096313,-7444.5972548360805,cluster_5
296,-6210.186732557988,-7452.3011887887815,cluster_5
297,-6189.463302739958,-7510.369412530409,cluster_5
298,-6186.285322423455,-7519.274293319237,cluster_5
299,-6196.231959644367,-7491.4032526328065,cluster_5
300,-6180.1797052728125,-7536.382578284488,cluster_5
301,-6176.209737732487,-7547.506652117964,cluster_5
302,-6241.767316118795,-7363.810605511649,cluster_5
303,-6143.469139979119,-7639.247660844383,cluster_5
304,-6137.529470653928,-7655.890950606507,cluster_5
305,-6154.037924509788,-7609.633328169103,cluster_5
306,-6159.626575747856,-7593.973610962267,cluster_5
307,-6138.109909820151,-7654.264527197419,cluster_5
308,-6108.656640736987,-7736.794254856473,cluster_5
309,-6112.0127046709395,-7727.390373688193,cluster_5
310,-6114.487327986806,-7720.456339040271,cluster_5
311,-6152.824416878219,-7613.033645263373,cluster_5
312,-6136.333317940856,-7659.242638236485,cluster_5
313,-6134.895638020364,-7663.271098777286,cluster_5
314,-6126.064163764615,-7688.017389693142,cluster_5
315,-6126.739724245284,-7686.124430975064,cluster_5
316,-6126.754812631801,-7686.082152461717,cluster_5
317,-6147.985335643645,-7626.593024878647,cluster_5
318,-6140.393199533025,-7647.866620138677,cluster_5
319,-6112.552867828144,-7725.876805936861,cluster_5
320,-6127.088772269621,-7685.146378647253,cluster_5
321,-6148.693819857442,-7624.607811996157,cluster_5
322,-6131.216307357488,-7673.580791623855,cluster_5
323,-6118.478784962017,-7709.272050593484,cluster_5
324,-6124.859139763588,-7691.393935174275,cluster_5
325,-6136.947450002742,-7657.5218054260085,cluster_5
326,-6142.852959571975,-7640.974233234257,cluster_5
327,-6114.534299795034,-7720.324721374005,cluster_5
328,-6117.278399128964,-7712.635599665334,cluster_5
329,-6116.842117669339,-7713.85808501811,cluster_5
330,-6141.46194928884,-7644.8719228086775,cluster_5
331,-6120.689545939731,-7703.077373157344,cluster_5
332,-6111.232475330972,-7729.576620476532,cluster_5
333,-6137.415332996033,-7656.210770786573,cluster_5
334,-6135.533700388718,-7661.483211893114,cluster_5
335,-6135.646901619202,-7661.166015635676,cluster_5
336,-6106.100655108702,-7743.956271310648,cluster_5
337,-6129.3058534462825,-7678.933991655804,cluster_5
338,-6111.356072965038,-7729.230292907596,cluster_5
339,-6122.618035097419,-7697.673637343571,cluster_5
340,-6112.784231376624,-7725.228512173873,cluster_5
341,-6103.601556705061,-7750.958886540329,cluster_5
342,-6107.4982450616035,-7740.040145128992,cluster_5
343,-6114.656255674057,-7719.982994095658,cluster_5
344,-6105.223897193038,-7746.412996633678,cluster_5
345,-6098.151235931483,-7766.230993953187,cluster_5
346,-6122.238092392354,-7698.738258316084,cluster_5
347,-6122.917540696055,-7696.834405697737,cluster_5
348,-6105.2156217419815,-7746.43618491611,cluster_5
349,-6100.949503130254,-7758.390090820169,cluster_5
350,-6110.528954796247,-7731.547924849214,cluster_5
351,-6114.316002948858,-7720.936401497282,cluster_5
352,-6117.974945501096,-7710.683837291126,cluster_5
353,-6103.884223568613,-7750.1668379836365,cluster_5
354,-6100.151529563005,-7760.626057938053,cluster_5
355,-6116.911100666477,-7713.664790754208,cluster_5
356,-6111.803713521676,-7727.97597872182,cluster_5
357,-6097.541801945508,-7767.93866248895,cluster_5
358,-6092.23998157497,-7782.794663364174,cluster_5
359,-6098.26293267726,-7765.918013347084,cluster_5
360,-6090.547844885073,-7787.536126180571,cluster_5
361,-6095.427835586124,-7773.862115923875,cluster_5
362,-6091.847838940188,-7783.8934692305365,cluster_5
363,-6100.436941477271,-7759.826317593831,cluster_5
364,-6093.253058623022,-7779.9559641136,cluster_5
365,-6097.822813445225,-7767.151252355455,cluster_5
366,-6093.8877841578815,-7778.177427225817,cluster_5
367,-6088.67209215832,-7792.792091528851,cluster_5
368,-6096.55740299776,-7770.697004078677,cluster_5
369,-6148.181112974916,-7626.044445711222,cluster_5
370,-6146.506923777104,-7630.73561863858,cluster_5
371,-6109.276632112747,-7735.057003916757,cluster_5
372,-6135.692745419244,-7661.037558712214,cluster_5
373,-6119.806698079127,-7705.551162850919,cluster_5
374,-6132.561951750668,-7669.810219841769,cluster_5
375,-6115.268994856993,-7718.266064210863,cluster_5
376,-6141.326107559895,-7645.252559024742,cluster_5
377,-6125.512492977444,-7689.563202475217,cluster_5
378,-6129.518409331215,-7678.338398030993,cluster_5
379,-6136.881607692673,-7657.706299306909,cluster_5
380,-6144.392794989152,-7636.659527207547,cluster_5
381,-6119.183106909285,-7707.298500617479,cluster_5
382,-6124.43650815293,-7692.578172877369,cluster_5
383,-6130.642985045209,-7675.187273205225,cluster_5
384,-6120.553235924707,-7703.459321537518,cluster_5
385,-6123.827113863869,-7694.285730180132,cluster_5
386,-6111.830956431589,-7727.899642545711,cluster_5
387,-6131.962557005137,-7671.4897578573755,cluster_5
388,-6120.449535700269,-7703.749895438055,cluster_5
389,-6135.946404285332,-7660.326792206891,cluster_5
390,-6127.7900143963425,-7683.181458502802,cluster_5
391,-6133.565299982354,-7666.998781285513,cluster_5
392,-6110.533031690706,-7731.536501160101,cluster_5
393,-6113.925037817971,-7722.031907931057,cluster_5
394,-6143.812011049073,-7638.286916692504,cluster_5
395,-6138.3909407807905,-7653.477062533314,cluster_5
396,-6110.744028833091,-7730.945275220164,cluster_5
397,-6121.4026779208425,-7701.079136967673,cluster_5
398,-6117.477778312816,-7712.0769279030355,cluster_5
399,-6115.15750083468,-7718.578476774343,cluster_5
400,-6107.433366613205,-7740.221938214916,cluster_5
401,-6120.98772405613,-7702.241861191905,cluster_5
402,-6109.303263545828,-7734.9823811333545,cluster_5
403,-6122.605325444414,-7697.709250510929,cluster_5
404,-6108.723296111431,-7736.607482723155,cluster_5
405,-6113.310781729885,-7723.753088269968,cluster_5
406,-6102.079942464087,-7755.222535799607,cluster_5
407,-6129.093261692938,-7679.5296857859375,cluster_5
408,-6121.502544585654,-7700.799304918273,cluster_5
409,-6130.16477114365,-7676.527255634578,cluster_5
410,-6115.238694583236,-7718.350967293578,cluster_5
411,-6120.334549078513,-7704.072094462929,cluster_5
412,-6123.36773727594,-7695.572929390097,cluster_5
413,-6109.107321122621,-7735.531422897733,cluster_5
414,-6092.272912637123,-7782.702388663418,cluster_5
415,-6095.056997397864,-7774.90122552479,cluster_5
416,-6101.782244603361,-7756.056702061459,cluster_5
417,-6105.838913003265,-7744.689687510312,cluster_5
418,-6095.253895970725,-7774.349504574942,cluster_5
419,-6106.396618905835,-7743.12696399317,cluster_5
420,-6107.23355198922,-7740.781830105125,cluster_5
421,-6105.0959282790855,-7746.771572776365,cluster_5
422,-6096.691757969756,-7770.3205338397665,cluster_5
423,-6088.6188752946155,-7792.94120819417,cluster_5
424,-6101.6322118778135,-7756.477102253519,cluster_5
425,-6090.8556392577975,-7786.67366892042,cluster_5
426,-6098.012704654606,-7766.619166434844,cluster_5
427,-6090.854204144486,-7786.677690189179,cluster_5
428,-6161.361134779107,-7589.113278343384,cluster_5
429,-6137.8787401996,-7654.912277563372,cluster_5
430,-6128.962646114886,-7679.895678031286,cluster_5
431,-6116.107934089638,-7715.915308979004,cluster_5
432,-6119.166538915717,-7707.344925073562,cluster_5
433,-6117.85106289553,-7711.030963366339,cluster_5
434,-6116.894844288707,-7713.710342045182,cluster_5
435,-6113.154167190127,-7724.1919310781195,cluster_5
436,-6106.444531125238,-7742.992711241541,cluster_5
437,-6171.331304102944,-7561.176299372133,cluster_5
438,-6177.325353950688,-7544.380632306712,cluster_5
439,-6163.321478536245,-7583.620284138294,cluster_5
440,-6159.344299938116,-7594.764563764037,cluster_5
441,-6153.818845739045,-7610.247199289292,cluster_5
442,-6148.664939475112,-7624.688736462693,cluster_5
443,-6144.995450382885,-7634.970852671062,cluster_5
444,-6142.6946061890385,-7641.41794837945,cluster_5
445,-6136.540171756588,-7658.663022132433,cluster_5
446,-6131.2740422539655,-7673.41901517489,cluster_5
447,-6119.17092862366,-7707.332624863353,cluster_5
448,-6174.15439619473,-7553.265835483262,cluster_5
449,-6156.11958881692,-7603.800386913581,cluster_5
450,-6158.686750660308,-7596.607054071877,cluster_5
451,-6159.479216513282,-7594.386519881245,cluster_5
452,-6157.608176973204,-7599.629278613594,cluster_5
453,-6152.915740425738,-7612.777751512352,cluster_5
454,-6148.754090902326,-7624.438929115753,cluster_5
455,-6139.874487677341,-7649.320080128544,cluster_5
